Investigator,Contact_Person,Tag_ID,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days/Area
ESP_IEO,F_Abascal,66946,BFT,,,SE_ATL,2001-08-27,2001-08-28,2
ESP_IEO,F_Abascal,66946,BFT,,,W_MED,2001-08-29,2001-08-29,1
ESP_IEO,F_Abascal,66946,BFT,,,SE_ATL,2001-08-30,2001-09-02,4
ESP_IEO,F_Abascal,66946,BFT,,,W_MED,2001-09-03,2001-09-10,8
ESP_IEO,F_Abascal,66946,BFT,,,SE_ATL,2001-09-11,2001-09-16,6
ESP_IEO,F_Abascal,66946,BFT,,,W_MED,2001-09-17,2001-10-13,27
ESP_IEO,F_Abascal,66954,BFT,,,SE_ATL,2001-05-27,2001-05-27,1
ESP_IEO,F_Abascal,66954,BFT,,,W_MED,2001-05-28,2001-06-17,21
ESP_IEO,F_Abascal,66954,BFT,,,SE_ATL,2001-06-18,2001-06-24,7
ESP_IEO,F_Abascal,66954,BFT,,,E_ATL,2001-06-25,2001-07-03,9
ESP_IEO,F_Abascal,66954,BFT,,,NE_ATL,2001-07-04,2001-07-06,3
ESP_IEO,F_Abascal,66954,BFT,,,E_ATL,2001-07-07,2001-07-17,11
ESP_IEO,F_Abascal,66954,BFT,,,NC_ATL,2001-07-18,2001-08-17,31
ESP_IEO,F_Abascal,66956,BFT,,,SE_ATL,2001-06-02,2001-06-02,1
ESP_IEO,F_Abascal,66956,BFT,,,W_MED,2001-06-03,2001-07-22,50
ESP_IEO,F_Abascal,66961,BFT,,,SE_ATL,2001-05-27,2001-05-27,1
ESP_IEO,F_Abascal,66961,BFT,,,W_MED,2001-05-28,2001-06-24,28
ESP_IEO,F_Abascal,66961,BFT,,,SE_ATL,2001-06-25,2001-07-01,7
ESP_IEO,F_Abascal,66963,BFT,,,SE_ATL,2001-06-16,2001-07-12,27
ESP_IEO,F_Abascal,66963,BFT,,,W_MED,2001-07-13,2001-08-30,49
ESP_IEO,F_Abascal,66963,BFT,,,SE_ATL,2001-08-31,2001-09-13,14
ESP_IEO,F_Abascal,66963,BFT,,,E_ATL,2001-09-14,2001-09-21,8
ESP_IEO,F_Abascal,66964,BFT,,,SE_ATL,2001-05-30,2001-06-01,3
ESP_IEO,F_Abascal,66964,BFT,,,W_MED,2001-06-02,2001-06-26,25
ESP_IEO,F_Abascal,66964,BFT,,,SE_ATL,2001-06-27,2001-07-05,9
ESP_IEO,F_Abascal,66964,BFT,,,E_ATL,2001-07-06,2001-08-03,29
ESP_IEO,F_Abascal,66964,BFT,,,NC_ATL,2001-08-04,2001-09-14,42
ESP_IEO,F_Abascal,67276,BFT,,,SE_ATL,2001-06-02,2001-06-02,1
ESP_IEO,F_Abascal,67276,BFT,,,W_MED,2001-06-03,2001-06-28,26
ESP_IEO,F_Abascal,70601,BFT,,,SE_ATL,2001-05-26,2001-06-30,36
AZTI,I_Arregi,390540,BFT,64,,E_ATL,2007-08-18,2008-01-17,153
AZTI,I_Arregi,390540,BFT,64,,SE_ATL,2008-01-18,2008-02-01,15
AZTI,I_Arregi,390540,BFT,64,,E_ATL,2008-02-02,2008-02-07,6
AZTI,I_Arregi,390540,BFT,64,,SE_ATL,2008-02-08,2008-02-17,10
AZTI,I_Arregi,390540,BFT,64,,E_ATL,2008-02-18,2008-03-03,15
AZTI,I_Arregi,390540,BFT,64,,SE_ATL,2008-03-04,2008-04-18,46
AZTI,I_Arregi,390540,BFT,64,,SC_ATL,2008-04-19,2008-04-20,2
AZTI,I_Arregi,390540,BFT,64,,NC_ATL,2008-04-21,2008-05-15,25
AZTI,I_Arregi,390540,BFT,64,,E_ATL,2008-05-16,2008-12-11,210
AZTI,I_Arregi,390540,BFT,64,,NC_ATL,2008-12-12,2009-02-02,53
AZTI,I_Arregi,390540,BFT,64,,W_ATL,2009-02-03,2009-04-24,81
AZTI,I_Arregi,390540,BFT,64,,NC_ATL,2009-04-25,2009-06-01,38
AZTI,I_Arregi,390540,BFT,64,,E_ATL,2009-06-02,2009-08-02,62
AZTI,I_Arregi,90813,BFT,89,,E_ATL,2008-08-26,2009-03-22,209
AZTI,I_Arregi,90813,BFT,89,,SE_ATL,2009-03-23,2009-04-28,37
AZTI,I_Arregi,90813,BFT,89,,E_ATL,2009-04-29,2009-08-10,104
AZTI,I_Arregi,390579,BFT,67,,E_ATL,2005-09-01,2005-12-15,106
AZTI,I_Arregi,390579,BFT,67,,SE_ATL,2005-12-16,2006-01-23,39
AZTI,I_Arregi,390579,BFT,67,,E_ATL,2006-01-24,2006-03-30,66
AZTI,I_Arregi,390579,BFT,67,,SE_ATL,2006-03-31,2006-04-09,10
AZTI,I_Arregi,390579,BFT,67,,E_ATL,2006-04-10,2006-06-14,66
AZTI,I_Arregi,93712,BFT,107,,E_ATL,2009-09-22,2010-02-01,133
AZTI,I_Arregi,93714,BFT,103,,E_ATL,2009-09-22,2010-04-05,196
AZTI,I_Arregi,93714,BFT,103,,SE_ATL,2010-04-06,2010-05-09,34
AZTI,I_Arregi,93714,BFT,103,,E_ATL,2010-05-10,2010-05-18,9
AZTI,I_Arregi,49827,BFT,97,,E_ATL,2010-09-29,2011-01-03,97
AZTI,I_Arregi,49827,BFT,97,,SE_ATL,2011-01-04,2011-01-29,26
AZTI,I_Arregi,49856,BFT,98,,E_ATL,2010-09-29,2010-12-17,80
AZTI,I_Arregi,49856,BFT,98,,SE_ATL,2010-12-18,2011-04-20,124
AZTI,I_Arregi,49856,BFT,98,,E_ATL,2011-04-21,2011-04-21,1
AZTI,I_Arregi,49856,BFT,98,,SE_ATL,2011-04-22,2011-04-26,5
AZTI,I_Arregi,49856,BFT,98,,E_ATL,2011-04-27,2011-06-19,54
AZTI,I_Arregi,49880,BFT,93,,E_ATL,2010-09-29,2011-01-23,117
AZTI,I_Arregi,49880,BFT,93,,SE_ATL,2011-01-24,2011-05-26,123
AZTI,I_Arregi,49880,BFT,93,,E_ATL,2011-05-27,2011-06-02,7
AZTI,I_Arregi,79999,BFT,92,,E_ATL,2010-08-23,2010-09-04,13
AZTI,I_Arregi,79999,BFT,92,,SE_ATL,2010-09-05,2010-10-19,45
AZTI,I_Arregi,93710,BFT,91,,E_ATL,2010-08-23,2011-01-31,162
AZTI,I_Arregi,93710,BFT,91,,SE_ATL,2011-02-01,2011-02-02,2
AZTI,I_Arregi,93715,BFT,97,,E_ATL,2010-08-23,2011-05-23,274
AZTI,I_Arregi,49826,BFT,94,,E_ATL,2010-09-23,2010-11-04,43
AZTI,I_Arregi,49885,BFT,95,,E_ATL,2010-09-29,2010-10-02,4
AZTI,I_Arregi,49889,BFT,95,,E_ATL,2010-09-29,2010-10-11,13
AZTI,I_Arregi,93713,BFT,92,,E_ATL,2010-08-23,2010-09-14,23
AZTI,I_Arregi,80003,BFT,90,,E_ATL,2010-08-23,2011-01-31,162
AZTI,I_Arregi,80003,BFT,90,,SE_ATL,2011-02-01,2011-02-05,5
AZTI,I_Arregi,80003,BFT,90,,E_ATL,2011-02-06,2011-02-14,9
AZTI,I_Arregi,93709,BFT,110,,E_ATL,2009-09-22,2010-03-16,176
AZTI,I_Arregi,80001,BFT,95,,E_ATL,2010-08-23,2010-09-25,34
AZTI,I_Arregi,790068,BFT,70,,E_ATL,2007-08-18,2007-12-29,134
AZTI,I_Arregi,790068,BFT,70,,SE_ATL,2007-12-30,2008-01-04,6
AZTI,I_Arregi,790068,BFT,70,,E_ATL,2008-01-05,2008-01-06,2
AZTI,I_Arregi,790068,BFT,70,,SE_ATL,2008-01-07,2008-02-23,48
AZTI,I_Arregi,790068,BFT,70,,E_ATL,2008-02-24,2008-03-09,15
AZTI,I_Arregi,790068,BFT,70,,NC_ATL,2008-03-10,2008-04-05,27
AZTI,I_Arregi,790068,BFT,70,,SC_ATL,2008-04-06,2008-04-07,2
AZTI,I_Arregi,790068,BFT,70,,W_ATL,2008-04-08,2009-09-24,535
UCA,G_Aranda,86432,BFT,190-220,,W.MED,6/14/2009,7/20/2009,37
UCA,G_Aranda,86432,BFT,190-220,,SE.ATL,7/21/2009,7/26/2009,6
UCA,G_Aranda,86432,BFT,190-220,,E.ATL,7/27/2009,8/19/2009,24
UCA,G_Aranda,86432,BFT,190-220,,NE.ATL,8/20/2009,9/21/2009,33
UCA,G_Aranda,86432,BFT,190-220,,E.ATL,9/22/2009,9/23/2009,2
UCA,G_Aranda,86433,BFT,190-220,,W.MED,6/14/2009,6/26/2009,13
UCA,G_Aranda,86434,BFT,190-220,,W.MED,6/14/2009,7/22/2009,39
UCA,G_Aranda,86434,BFT,190-220,,SE.ATL,7/23/2009,8/3/2009,12
UCA,G_Aranda,86434,BFT,190-220,,E.ATL,8/4/2009,8/12/2009,9
UCA,G_Aranda,86435,BFT,190-220,,W.MED,6/14/2009,6/18/2009,5
UCA,G_Aranda,86437,BFT,190-220,,W.MED,6/14/2009,7/15/2009,32
UCA,G_Aranda,86439,BFT,190-220,,W.MED,6/14/2009,7/1/2009,18
UCA,G_Aranda,86441,BFT,190-220,,W.MED,6/14/2009,7/3/2009,20
UCA,G_Aranda,86443,BFT,190-220,,W.MED,6/14/2009,6/19/2009,6
UCA,G_Aranda,86444,BFT,190-220,,W.MED,6/14/2009,6/24/2009,11
UCA,G_Aranda,86446,BFT,190-220,,W.MED,6/14/2009,6/19/2009,6
UCA,G_Aranda,60519,BFT,190-220,,W.MED,6/8/2010,6/13/2010,6
UCA,G_Aranda,60520,BFT,190-220,,W.MED,6/8/2010,6/22/2010,15
UCA,G_Aranda,60521,BFT,190-220,,W.MED,6/8/2010,6/12/2010,5
UCA,G_Aranda,60522,BFT,190-220,,W.MED,6/8/2010,6/14/2010,7
UCA,G_Aranda,60545,BFT,190-220,,W.MED,6/8/2010,7/16/2010,39
UCA,G_Aranda,60546,BFT,190-220,,W.MED,6/8/2010,6/27/2010,20
UCA,G_Aranda,61125,BFT,190-220,,W.MED,6/8/2010,7/21/2010,44
UCA,G_Aranda,61125,BFT,190-220,,SE.ATL,7/22/2010,7/31/2010,10
UCA,G_Aranda,61125,BFT,190-220,,E.ATL,8/1/2010,8/7/2010,7
UCA,G_Aranda,61126,BFT,190-220,,W.MED,6/8/2010,7/6/2010,29
UCA,G_Aranda,61127,BFT,190-220,,W.MED,6/8/2010,7/16/2010,39
UCA,G_Aranda,61127,BFT,190-220,,SE.ATL,7/17/2010,7/26/2010,10
UCA,G_Aranda,61127,BFT,190-220,,E.ATL,7/27/2010,8/15/2010,20
UCA,G_Aranda,61127,BFT,190-220,,NE.ATL,8/16/2010,8/18/2010,3
UCA,G_Aranda,61127,BFT,190-220,,E.ATL,8/19/2010,8/30/2010,12
UCA,G_Aranda,61128,BFT,190-220,,W.MED,6/8/2010,6/29/2010,22
UCA,G_Aranda,61130,BFT,190-220,,W.MED,6/8/2010,7/21/2010,44
UCA,G_Aranda,61130,BFT,190-220,,SE.ATL,7/22/2010,7/24/2010,3
UCA,G_Aranda,864342,BFT,190-220,,W.MED,6/8/2010,7/4/2010,27
UCA,G_Aranda,864372,BFT,190-220,,W.MED,6/8/2010,7/16/2010,39
UCA,G_Aranda,86438,BFT,190-220,,W.MED,6/8/2010,7/18/2010,41
UCA,G_Aranda,86438,BFT,190-220,,SE.ATL,7/19/2010,8/20/2010,33
UCA,G_Aranda,86438,BFT,190-220,,E.ATL,8/21/2010,8/25/2010,5
UCA,G_Aranda,86440,BFT,190-220,,W.MED,6/8/2010,7/16/2010,39
UCA,G_Aranda,86440,BFT,190-220,,SE.ATL,7/17/2010,7/29/2010,13
UCA,G_Aranda,86440,BFT,190-220,,E.ATL,7/30/2010,8/30/2010,32
UCA,G_Aranda,864432,BFT,190-220,,W.MED,6/8/2010,7/7/2010,30
UCA,G_Aranda,864442,BFT,190-220,,W.MED,6/8/2010,7/22/2010,45
UCA,G_Aranda,86445,BFT,190-220,,W.MED,6/8/2010,6/9/2010,2
UCA,G_Aranda,605212,BFT,190-220,,W.MED,6/9/2011,6/22/2011,14
UCA,G_Aranda,605212,BFT,190-220,,SE.ATL,6/23/2011,7/2/2011,10
UCA,G_Aranda,605212,BFT,190-220,,E.ATL,7/3/2011,7/12/2011,10
UCA,G_Aranda,605212,BFT,190-220,,NE.ATL,7/13/2011,10/19/2011,99
UCA,G_Aranda,605462,BFT,190-220,,W.MED,6/9/2011,6/26/2011,18
UCA,G_Aranda,605462,BFT,190-220,,SE.ATL,6/27/2011,7/5/2011,9
UCA,G_Aranda,605462,BFT,190-220,,E.ATL,7/6/2011,9/8/2011,65
UCA,G_Aranda,605462,BFT,190-220,,NE.ATL,9/9/2011,9/30/2011,22
UCA,G_Aranda,72499,BFT,190-220,,W.MED,6/9/2011,7/4/2011,26
UCA,G_Aranda,72499,BFT,190-220,,SE.ATL,7/5/2011,7/15/2011,11
UCA,G_Aranda,72499,BFT,190-220,,E.ATL,7/16/2011,9/2/2011,49
UCA,G_Aranda,72499,BFT,190-220,,NE.ATL,9/3/2011,9/26/2011,24
UCA,G_Aranda,72499,BFT,190-220,,E.ATL,9/27/2011,10/23/2011,27
UCA,G_Aranda,72499,BFT,190-220,,NE.ATL,10/24/2011,11/5/2011,13
UCA,G_Aranda,72533,BFT,190-220,,W.MED,6/9/2011,6/19/2011,11
UCA,G_Aranda,72548,BFT,190-220,,W.MED,6/9/2011,6/24/2011,16
UCA,G_Aranda,605192,BFT,190-220,,W.MED,6/9/2011,6/29/2011,21
UCA,G_Aranda,605192,BFT,190-220,,SE.ATL,6/30/2011,7/6/2011,7
UCA,G_Aranda,605192,BFT,190-220,,E.ATL,7/7/2011,7/12/2011,6
UCA,G_Aranda,611272,BFT,190-220,,W.MED,6/9/2011,6/22/2011,14
UCA,G_Aranda,611302,BFT,190-220,,W.MED,6/9/2011,6/23/2011,15
UCA,G_Aranda,611302,BFT,190-220,,SE.ATL,6/24/2011,7/6/2011,13
UCA,G_Aranda,72470,BFT,190-220,,W.MED,6/9/2011,6/29/2011,21
UCA,G_Aranda,72497,BFT,190-220,,W.MED,6/9/2011,7/8/2011,30
UCA,G_Aranda,72498,BFT,190-220,,W.MED,6/9/2011,7/1/2011,23
UCA,G_Aranda,72498,BFT,190-220,,SE.ATL,7/2/2011,7/11/2011,10
UCA,G_Aranda,72498,BFT,190-220,,E.ATL,7/12/2011,8/23/2011,43
UCA,G_Aranda,864452,BFT,190-220,,W.MED,6/9/2011,6/30/2011,22
UCA,G_Aranda,107370,BFT,190-220,,W.MED,6/9/2011,7/9/2011,31
UCA,G_Aranda,107371,BFT,190-220,,W.MED,6/9/2011,6/30/2011,22
UCA,G_Aranda,107372,BFT,190-220,,W.MED,6/9/2011,6/20/2011,12
UCA,G_Aranda,107373,BFT,190-220,,W.MED,6/9/2011,7/22/2011,44
UCA,G_Aranda,107373,BFT,190-220,,SE.ATL,7/23/2011,8/15/2011,24
UCA,G_Aranda,107373,BFT,190-220,,E.ATL,8/16/2011,9/14/2011,30
UCA,G_Aranda,107374,BFT,190-220,,W.MED,6/9/2011,6/28/2011,20
UCA,G_Aranda,107375,BFT,190-220,,W.MED,6/9/2011,6/16/2011,8
