"FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"025US00","PS","PS",1972,9,"1x1",4,40.00,73.00,7.00,"D.FISH","-w","kg",68038.85
"025US00","RR","RR",1972,5,"5x5",4,25.00,75.00,746.00,"FISH.HOUR","n-","nr",23.00
"025US00","RR","RR",1972,5,"5x5",4,25.00,90.00,551.00,"FISH.HOUR","n-","nr",9.00
"026YU00","PS","PS",1972,17,"5x5",1,40.00,15.00,16.00,"NO.BOATS","-w","kg",200000.00
"004CA00","PS","PS",1973,8,"1x1",4,39.00,73.00,39.00,"D.FISH","-w","kg",557000.00
"004CA00","PS","PS",1973,8,"1x1",4,39.00,74.00,1.00,"D.FISH","-w","kg",4000.00
"004CA00","PS","PS",1973,8,"1x1",4,40.00,71.00,1.00,"D.FISH","-w","kg",26000.00
"004CA00","PS","PS",1973,8,"1x1",4,40.00,73.00,13.00,"D.FISH","-w","kg",48000.00
"004CA00","RR","RR",1973,17,"1x1",4,43.00,66.00,19.00,"NO.BOATS","nw","kg",5200.00
"004CA00","RR","RR",1973,17,"1x1",4,43.00,66.00,19.00,"NO.BOATS","nw","nr",16.00
"004CA00","RR","RR",1973,17,"1x1",4,46.00,62.00,85.00,"NO.BOATS","nw","kg",218700.00
"004CA00","RR","RR",1973,17,"1x1",4,46.00,62.00,85.00,"NO.BOATS","nw","nr",650.00
"004CA00","RR","RR",1973,17,"1x1",4,48.00,53.00,14.00,"NO.BOATS","nw","kg",13600.00
"004CA00","RR","RR",1973,17,"1x1",4,48.00,53.00,14.00,"NO.BOATS","nw","nr",37.00
"004CA00","RR","RR",1973,17,"1x1",4,48.00,64.00,12.00,"NO.BOATS","nw","kg",1100.00
"004CA00","RR","RR",1973,17,"1x1",4,48.00,64.00,12.00,"NO.BOATS","nw","nr",3.00
"008FR00","BB","BB",1973,17,"1x1",4,44.00,2.00,1450.00,"D.AT SEA","-w","kg",540000.00
"011IT00","PS","PSFB",1973,17,"5x5",1,35.00,10.00,216.00,"D.FISH","-w","kg",1225000.00
"012JP00","LL","LL",1973,1,"5x5",2,35.00,10.00,74466.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,1,"5x5",4,15.00,15.00,370512.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,1,"5x5",4,20.00,15.00,252836.00,"NO.HOOKS","n-","nr",7.00
"012JP00","LL","LL",1973,1,"5x5",4,25.00,25.00,329168.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1973,1,"5x5",4,25.00,30.00,61302.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,1,"5x5",4,40.00,45.00,24192.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,2,"5x5",2,35.00,10.00,10905.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,2,"5x5",2,40.00,0.00,209264.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,2,"5x5",3,35.00,5.00,51617.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,2,"5x5",4,10.00,15.00,294866.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,2,"5x5",4,25.00,25.00,290049.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,2,"5x5",4,25.00,30.00,226758.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1973,3,"5x5",4,25.00,15.00,27986.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,3,"5x5",4,25.00,20.00,484297.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1973,3,"5x5",4,25.00,25.00,187996.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1973,3,"5x5",4,40.00,35.00,9331.00,"NO.HOOKS","n-","nr",24.00
"012JP00","LL","LL",1973,4,"5x5",4,25.00,20.00,266112.00,"NO.HOOKS","n-","nr",9.00
"012JP00","LL","LL",1973,4,"5x5",4,25.00,25.00,475030.00,"NO.HOOKS","n-","nr",10.00
"012JP00","LL","LL",1973,4,"5x5",4,35.00,30.00,15552.00,"NO.HOOKS","n-","nr",24.00
"012JP00","LL","LL",1973,4,"5x5",4,40.00,30.00,3110.00,"NO.HOOKS","n-","nr",9.00
"012JP00","LL","LL",1973,5,"5x5",1,35.00,0.00,4608.00,"NO.HOOKS","n-","nr",32.00
"012JP00","LL","LL",1973,5,"5x5",1,35.00,5.00,4493.00,"NO.HOOKS","n-","nr",13.00
"012JP00","LL","LL",1973,5,"5x5",1,35.00,10.00,2189.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,5,"5x5",4,20.00,90.00,23617.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,5,"5x5",4,20.00,95.00,18757.00,"NO.HOOKS","n-","nr",7.00
"012JP00","LL","LL",1973,5,"5x5",4,25.00,85.00,2259.00,"NO.HOOKS","n-","nr",7.00
"012JP00","LL","LL",1973,5,"5x5",4,25.00,90.00,22935.00,"NO.HOOKS","n-","nr",56.00
"012JP00","LL","LL",1973,5,"5x5",4,30.00,5.00,2183.00,"NO.HOOKS","n-","nr",17.00
"012JP00","LL","LL",1973,5,"5x5",4,35.00,5.00,17673.00,"NO.HOOKS","n-","nr",120.00
"012JP00","LL","LL",1973,5,"5x5",4,40.00,20.00,30240.00,"NO.HOOKS","n-","nr",30.00
"012JP00","LL","LL",1973,5,"5x5",4,40.00,45.00,23314.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1973,5,"5x5",4,40.00,50.00,3154.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,6,"5x5",1,35.00,0.00,11520.00,"NO.HOOKS","n-","nr",78.00
"012JP00","LL","LL",1973,6,"5x5",1,35.00,5.00,34099.00,"NO.HOOKS","n-","nr",300.00
"012JP00","LL","LL",1973,6,"5x5",1,35.00,10.00,69227.00,"NO.HOOKS","n-","nr",619.00
"012JP00","LL","LL",1973,6,"5x5",1,35.00,15.00,8113.00,"NO.HOOKS","n-","nr",118.00
"012JP00","LL","LL",1973,6,"5x5",4,25.00,90.00,123789.00,"NO.HOOKS","n-","nr",226.00
"012JP00","LL","LL",1973,6,"5x5",4,40.00,45.00,178941.00,"NO.HOOKS","n-","nr",275.00
"012JP00","LL","LL",1973,6,"5x5",4,40.00,50.00,44640.00,"NO.HOOKS","n-","nr",33.00
"012JP00","LL","LL",1973,7,"5x5",1,35.00,5.00,4378.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1973,7,"5x5",1,35.00,10.00,4378.00,"NO.HOOKS","n-","nr",10.00
"012JP00","LL","LL",1973,7,"5x5",4,35.00,45.00,18662.00,"NO.HOOKS","n-","nr",63.00
"012JP00","LL","LL",1973,7,"5x5",4,35.00,50.00,12442.00,"NO.HOOKS","n-","nr",20.00
"012JP00","LL","LL",1973,7,"5x5",4,40.00,45.00,238731.00,"NO.HOOKS","n-","nr",825.00
"012JP00","LL","LL",1973,7,"5x5",4,40.00,50.00,157780.00,"NO.HOOKS","n-","nr",821.00
"012JP00","LL","LL",1973,7,"5x5",4,40.00,55.00,31615.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,8,"5x5",4,30.00,70.00,15372.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,8,"5x5",4,35.00,50.00,12442.00,"NO.HOOKS","n-","nr",42.00
"012JP00","LL","LL",1973,8,"5x5",4,40.00,45.00,9158.00,"NO.HOOKS","n-","nr",13.00
"012JP00","LL","LL",1973,8,"5x5",4,40.00,50.00,36792.00,"NO.HOOKS","n-","nr",45.00
"012JP00","LL","LL",1973,8,"5x5",4,45.00,45.00,3110.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,8,"5x5",4,45.00,50.00,66600.00,"NO.HOOKS","n-","nr",704.00
"012JP00","LL","LL",1973,9,"5x5",4,35.00,70.00,830402.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1973,9,"5x5",4,40.00,65.00,65697.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,10,"5x5",4,30.00,70.00,12715.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,10,"5x5",4,30.00,75.00,8950.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,10,"5x5",4,35.00,70.00,998446.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1973,10,"5x5",4,40.00,45.00,20098.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1973,10,"5x5",4,40.00,50.00,196188.00,"NO.HOOKS","n-","nr",66.00
"012JP00","LL","LL",1973,11,"5x5",4,35.00,10.00,5407.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1973,11,"5x5",4,35.00,65.00,149423.00,"NO.HOOKS","n-","nr",9.00
"012JP00","LL","LL",1973,11,"5x5",4,40.00,45.00,55072.00,"NO.HOOKS","n-","nr",36.00
"012JP00","LL","LL",1973,11,"5x5",4,40.00,50.00,565274.00,"NO.HOOKS","n-","nr",1021.00
"012JP00","LL","LL",1973,12,"5x5",4,30.00,15.00,22680.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,12,"5x5",4,30.00,20.00,189693.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,12,"5x5",4,30.00,25.00,272593.00,"NO.HOOKS","n-","nr",8.00
"012JP00","LL","LL",1973,12,"5x5",4,35.00,10.00,12600.00,"NO.HOOKS","n-","nr",7.00
"012JP00","LL","LL",1973,12,"5x5",4,35.00,65.00,81699.00,"NO.HOOKS","n-","nr",48.00
"012JP00","LL","LL",1973,12,"5x5",4,35.00,70.00,362246.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1973,12,"5x5",4,40.00,45.00,12245.00,"NO.HOOKS","n-","nr",14.00
"012JP00","LL","LL",1973,12,"5x5",4,40.00,50.00,249947.00,"NO.HOOKS","n-","nr",495.00
"012JP00","LL","LL",1973,12,"5x5",4,40.00,60.00,160710.00,"NO.HOOKS","n-","nr",914.00
"012JP00","LL","LL",1973,12,"5x5",4,40.00,65.00,67248.00,"NO.HOOKS","n-","nr",516.00
"016MA00","PS","PS",1973,17,"5x5",4,30.00,5.00,32.00,"NO.BOATS","-w","kg",512000.00
"016MA00","SU","SURF",1973,2,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",300.00
"016MA00","SU","SURF",1973,3,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",100.00
"016MA00","SU","SURF",1973,6,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",3500.00
"016MA00","SU","SURF",1973,7,"1x1",4,33.00,8.00,0.00,"-none-","-w","kg",24300.00
"016MA00","SU","SURF",1973,8,"1x1",4,33.00,8.00,0.00,"-none-","-w","kg",300.00
"016MA00","SU","SURF",1973,9,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",1200.00
"016MA00","SU","SURF",1973,9,"1x1",4,33.00,8.00,0.00,"-none-","-w","kg",1800.00
"016MA00","SU","SURF",1973,10,"1x1",4,35.00,7.00,0.00,"-none-","-w","kg",100.00
"016MA00","SU","SURF",1973,11,"1x1",4,30.00,9.00,0.00,"-none-","-w","kg",463700.00
"016MA00","SU","SURF",1973,11,"1x1",4,31.00,9.00,0.00,"-none-","-w","kg",1300.00
"016MA00","SU","SURF",1973,11,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",6000.00
"016MA00","SU","SURF",1973,12,"1x1",4,30.00,9.00,0.00,"-none-","-w","kg",8900.00
"016MA00","SU","SURF",1973,12,"1x1",4,33.00,7.00,0.00,"-none-","-w","kg",300.00
"016MA00","TP","TRAP",1973,6,"1x1",4,35.00,6.00,30.00,"TRAP D","-w","kg",2000.00
"016MA00","TP","TRAP",1973,17,"1x1",4,34.00,6.00,0.00,"-none-","-w","kg",1000.00
"017NO00","PS","PS",1973,15,"10x20",4,30.00,20.00,0.00,"-none-","-w","kg",355000.00
"017NO00","PS","PS",1973,15,"1x1",1,60.00,4.00,0.00,"-none-","-w","kg",65000.00
"021ES00","TP","TRAP",1973,17,"1x1",4,36.00,5.00,209.00,"NO.TRAPS","nw","kg",468000.00
"021ES00","TP","TRAP",1973,17,"1x1",4,36.00,5.00,209.00,"NO.TRAPS","nw","nr",2383.00
"021ES02","BB","BB",1973,17,"1x1",4,44.00,2.00,1950.00,"D.AT SEA","-w","kg",1696000.00
"025US00","PS","PS",1973,7,"1x1",4,38.00,74.00,14.00,"D.FISH","-w","kg",119748.38
"025US00","PS","PS",1973,7,"1x1",4,39.00,73.00,9.00,"D.FISH","-w","kg",131541.78
"025US00","PS","PS",1973,7,"1x1",4,40.00,71.00,3.00,"D.FISH","-w","kg",9071.84
"025US00","PS","PS",1973,7,"1x1",4,40.00,73.00,4.00,"D.FISH","-w","kg",56245.45
"025US00","PS","PS",1973,8,"1x1",4,39.00,73.00,17.00,"D.FISH","-w","kg",401882.82
"025US00","PS","PS",1973,8,"1x1",4,39.00,73.00,35.50,"D.FISH","-w","kg",460849.82
"025US00","PS","PS",1973,8,"1x1",4,39.00,74.00,5.00,"D.FISH","-w","kg",31751.46
"025US00","PS","PS",1973,8,"1x1",4,40.00,71.00,9.00,"D.FISH","-w","kg",13607.77
"025US00","PS","PS",1973,8,"1x1",4,40.00,71.00,1.00,"D.FISH","-w","kg",22679.61
"025US00","PS","PS",1973,8,"1x1",4,40.00,73.00,19.50,"D.FISH","-w","kg",128820.22
"025US00","PS","PS",1973,8,"1x1",4,40.00,73.00,7.00,"D.FISH","-w","kg",111583.71
"025US00","PS","PS",1973,9,"1x1",4,40.00,71.00,4.00,"D.FISH","-w","kg",33565.83
"025US00","PS","PS",1973,9,"1x1",4,40.00,71.00,2.00,"D.FISH","-w","kg",2721.55
"025US00","RR","RR",1973,4,"5x5",4,25.00,75.00,2662.00,"FISH.HOUR","n-","nr",2.00
"025US00","RR","RR",1973,5,"5x5",4,25.00,75.00,489.00,"FISH.HOUR","n-","nr",26.00
"025US00","RR","RR",1973,6,"5x5",4,25.00,75.00,86.00,"FISH.HOUR","n-","nr",27.00
"025US00","RR","RR",1973,7,"5x5",4,25.00,90.00,1092.00,"FISH.HOUR","n-","nr",2.00
"026YU00","PS","PS",1973,17,"5x5",1,40.00,15.00,14.00,"NO.BOATS","-w","kg",224000.00
"004CA00","PS","PS",1974,7,"1x1",4,39.00,73.00,5.00,"D.FISH","-w","kg",23000.00
"004CA00","PS","PS",1974,7,"1x1",4,40.00,72.00,1.00,"D.FISH","-w","kg",15000.00
"004CA00","PS","PS",1974,7,"1x1",4,40.00,73.00,10.00,"D.FISH","-w","kg",65000.00
"004CA00","RR","RR",1974,17,"1x1",4,43.00,66.00,0.00,"-none-","nw","kg",8700.00
"004CA00","RR","RR",1974,17,"1x1",4,43.00,66.00,0.00,"-none-","nw","nr",25.00
"004CA00","RR","RR",1974,17,"1x1",4,46.00,62.00,112.00,"NO.BOATS","nw","kg",360200.00
"004CA00","RR","RR",1974,17,"1x1",4,46.00,62.00,112.00,"NO.BOATS","nw","nr",1048.00
"004CA00","RR","RR",1974,17,"1x1",4,48.00,53.00,19.00,"NO.BOATS","nw","kg",9700.00
"004CA00","RR","RR",1974,17,"1x1",4,48.00,53.00,19.00,"NO.BOATS","nw","nr",30.00
"004CA00","RR","RR",1974,17,"1x1",4,48.00,64.00,0.00,"NO.BOATS","nw","kg",30500.00
"004CA00","RR","RR",1974,17,"1x1",4,48.00,64.00,0.00,"NO.BOATS","nw","nr",97.00
"008FR00","BB","BB",1974,17,"1x1",4,44.00,2.00,900.00,"D.AT SEA","-w","kg",522000.00
"011IT00","PS","PSFB",1974,17,"5x5",1,35.00,10.00,490.00,"D.FISH","-w","kg",3120000.00
"012JP00","LL","LL",1974,1,"5x5",2,40.00,10.00,654249.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,1,"5x5",4,20.00,15.00,148026.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,1,"5x5",4,20.00,20.00,210926.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,1,"5x5",4,25.00,10.00,49766.00,"NO.HOOKS","n-","nr",291.00
"012JP00","LL","LL",1974,1,"5x5",4,25.00,20.00,115799.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,1,"5x5",4,25.00,25.00,424261.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,1,"5x5",4,25.00,70.00,5229.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,1,"5x5",4,30.00,10.00,27443.00,"NO.HOOKS","n-","nr",172.00
"012JP00","LL","LL",1974,1,"5x5",4,30.00,15.00,57286.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,1,"5x5",4,30.00,20.00,1058658.00,"NO.HOOKS","n-","nr",28.00
"012JP00","LL","LL",1974,1,"5x5",4,30.00,25.00,281817.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1974,1,"5x5",4,35.00,65.00,108992.00,"NO.HOOKS","n-","nr",1632.00
"012JP00","LL","LL",1974,1,"5x5",4,40.00,45.00,14490.00,"NO.HOOKS","n-","nr",15.00
"012JP00","LL","LL",1974,1,"5x5",4,40.00,50.00,70991.00,"NO.HOOKS","n-","nr",103.00
"012JP00","LL","LL",1974,1,"5x5",4,40.00,60.00,43290.00,"NO.HOOKS","n-","nr",377.00
"012JP00","LL","LL",1974,1,"5x5",4,40.00,65.00,203226.00,"NO.HOOKS","n-","nr",4393.00
"012JP00","LL","LL",1974,2,"5x5",2,40.00,10.00,711841.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,2,"5x5",2,40.00,15.00,591211.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,2,"5x5",4,25.00,10.00,35840.00,"NO.HOOKS","n-","nr",166.00
"012JP00","LL","LL",1974,2,"5x5",4,25.00,15.00,148140.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,2,"5x5",4,25.00,20.00,927805.00,"NO.HOOKS","n-","nr",17.00
"012JP00","LL","LL",1974,2,"5x5",4,30.00,15.00,77901.00,"NO.HOOKS","n-","nr",34.00
"012JP00","LL","LL",1974,2,"5x5",4,30.00,20.00,303627.00,"NO.HOOKS","n-","nr",12.00
"012JP00","LL","LL",1974,2,"5x5",4,30.00,25.00,408215.00,"NO.HOOKS","n-","nr",11.00
"012JP00","LL","LL",1974,2,"5x5",4,35.00,10.00,4659.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,2,"5x5",4,35.00,65.00,11040.00,"NO.HOOKS","n-","nr",137.00
"012JP00","LL","LL",1974,2,"5x5",4,40.00,65.00,47942.00,"NO.HOOKS","n-","nr",341.00
"012JP00","LL","LL",1974,3,"5x5",4,25.00,10.00,10342.00,"NO.HOOKS","n-","nr",51.00
"012JP00","LL","LL",1974,3,"5x5",4,25.00,15.00,43765.00,"NO.HOOKS","n-","nr",2.00
"012JP00","LL","LL",1974,3,"5x5",4,25.00,20.00,1230592.00,"NO.HOOKS","n-","nr",14.00
"012JP00","LL","LL",1974,3,"5x5",4,30.00,5.00,16103.00,"NO.HOOKS","n-","nr",242.00
"012JP00","LL","LL",1974,3,"5x5",4,30.00,10.00,22021.00,"NO.HOOKS","n-","nr",67.00
"012JP00","LL","LL",1974,3,"5x5",4,30.00,15.00,38500.00,"NO.HOOKS","n-","nr",42.00
"012JP00","LL","LL",1974,3,"5x5",4,30.00,20.00,18799.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,3,"5x5",4,35.00,5.00,29719.00,"NO.HOOKS","n-","nr",134.00
"012JP00","LL","LL",1974,3,"5x5",4,35.00,10.00,8525.00,"NO.HOOKS","n-","nr",18.00
"012JP00","LL","LL",1974,4,"5x5",1,35.00,0.00,16565.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,4,"5x5",1,35.00,5.00,10924.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,10.00,22720.00,"NO.HOOKS","n-","nr",74.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,20.00,580008.00,"NO.HOOKS","n-","nr",8.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,25.00,138547.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,80.00,17824.00,"NO.HOOKS","n-","nr",19.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,85.00,10560.00,"NO.HOOKS","n-","nr",26.00
"012JP00","LL","LL",1974,4,"5x5",4,25.00,90.00,10816.00,"NO.HOOKS","n-","nr",37.00
"012JP00","LL","LL",1974,4,"5x5",4,30.00,5.00,21553.00,"NO.HOOKS","n-","nr",56.00
"012JP00","LL","LL",1974,4,"5x5",4,30.00,10.00,80115.00,"NO.HOOKS","n-","nr",177.00
"012JP00","LL","LL",1974,4,"5x5",4,30.00,15.00,97930.00,"NO.HOOKS","n-","nr",31.00
"012JP00","LL","LL",1974,4,"5x5",4,30.00,20.00,510202.00,"NO.HOOKS","n-","nr",17.00
"012JP00","LL","LL",1974,4,"5x5",4,30.00,25.00,341618.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,4,"5x5",4,35.00,0.00,16389.00,"NO.HOOKS","n-","nr",36.00
"012JP00","LL","LL",1974,4,"5x5",4,35.00,5.00,87126.00,"NO.HOOKS","n-","nr",259.00
"012JP00","LL","LL",1974,4,"5x5",4,35.00,10.00,21887.00,"NO.HOOKS","n-","nr",55.00
"012JP00","LL","LL",1974,4,"5x5",4,35.00,25.00,7864.00,"NO.HOOKS","n-","nr",35.00
"012JP00","LL","LL",1974,4,"5x5",4,40.00,25.00,4019.00,"NO.HOOKS","n-","nr",20.00
"012JP00","LL","LL",1974,5,"5x5",1,35.00,0.00,6291.00,"NO.HOOKS","n-","nr",24.00
"012JP00","LL","LL",1974,5,"5x5",1,35.00,5.00,20452.00,"NO.HOOKS","n-","nr",144.00
"012JP00","LL","LL",1974,5,"5x5",1,35.00,10.00,83164.00,"NO.HOOKS","n-","nr",1061.00
"012JP00","LL","LL",1974,5,"5x5",1,40.00,0.00,17311.00,"NO.HOOKS","n-","nr",72.00
"012JP00","LL","LL",1974,5,"5x5",1,40.00,10.00,4006.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1974,5,"5x5",2,20.00,10.00,22912.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,5,"5x5",4,25.00,85.00,2688.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1974,5,"5x5",4,25.00,90.00,220762.00,"NO.HOOKS","n-","nr",925.00
"012JP00","LL","LL",1974,5,"5x5",4,30.00,5.00,64599.00,"NO.HOOKS","n-","nr",283.00
"012JP00","LL","LL",1974,5,"5x5",4,30.00,10.00,97248.00,"NO.HOOKS","n-","nr",224.00
"012JP00","LL","LL",1974,5,"5x5",4,30.00,15.00,70525.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,5,"5x5",4,30.00,20.00,634929.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,5,"5x5",4,35.00,5.00,255779.00,"NO.HOOKS","n-","nr",2273.00
"012JP00","LL","LL",1974,5,"5x5",4,35.00,10.00,33628.00,"NO.HOOKS","n-","nr",50.00
"012JP00","LL","LL",1974,5,"5x5",4,35.00,15.00,2048.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,5,"5x5",4,35.00,20.00,9002.00,"NO.HOOKS","n-","nr",13.00
"012JP00","LL","LL",1974,5,"5x5",4,40.00,45.00,53747.00,"NO.HOOKS","n-","nr",8.00
"012JP00","LL","LL",1974,5,"5x5",4,40.00,50.00,36461.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,6,"5x5",1,35.00,0.00,90834.00,"NO.HOOKS","n-","nr",2176.00
"012JP00","LL","LL",1974,6,"5x5",1,35.00,5.00,109745.00,"NO.HOOKS","n-","nr",1033.00
"012JP00","LL","LL",1974,6,"5x5",1,35.00,10.00,173127.00,"NO.HOOKS","n-","nr",1759.00
"012JP00","LL","LL",1974,6,"5x5",1,35.00,15.00,164729.00,"NO.HOOKS","n-","nr",1867.00
"012JP00","LL","LL",1974,6,"5x5",1,40.00,0.00,140875.00,"NO.HOOKS","n-","nr",2592.00
"012JP00","LL","LL",1974,6,"5x5",1,40.00,10.00,10391.00,"NO.HOOKS","n-","nr",41.00
"012JP00","LL","LL",1974,6,"5x5",1,40.00,15.00,13758.00,"NO.HOOKS","n-","nr",112.00
"012JP00","LL","LL",1974,6,"5x5",2,15.00,10.00,256000.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,6,"5x5",4,25.00,80.00,2688.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,6,"5x5",4,25.00,90.00,248054.00,"NO.HOOKS","n-","nr",236.00
"012JP00","LL","LL",1974,6,"5x5",4,30.00,5.00,26911.00,"NO.HOOKS","n-","nr",93.00
"012JP00","LL","LL",1974,6,"5x5",4,35.00,5.00,74875.00,"NO.HOOKS","n-","nr",276.00
"012JP00","LL","LL",1974,6,"5x5",4,35.00,45.00,33690.00,"NO.HOOKS","n-","nr",12.00
"012JP00","LL","LL",1974,6,"5x5",4,35.00,50.00,2752.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,6,"5x5",4,40.00,10.00,4846.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,6,"5x5",4,40.00,45.00,322344.00,"NO.HOOKS","n-","nr",427.00
"012JP00","LL","LL",1974,6,"5x5",4,40.00,50.00,212403.00,"NO.HOOKS","n-","nr",651.00
"012JP00","LL","LL",1974,6,"5x5",4,40.00,60.00,2097.00,"NO.HOOKS","n-","nr",6.00
"012JP00","LL","LL",1974,7,"5x5",1,35.00,0.00,166998.00,"NO.HOOKS","n-","nr",1216.00
"012JP00","LL","LL",1974,7,"5x5",1,35.00,5.00,6992.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,7,"5x5",1,35.00,10.00,18125.00,"NO.HOOKS","n-","nr",69.00
"012JP00","LL","LL",1974,7,"5x5",1,40.00,0.00,123090.00,"NO.HOOKS","n-","nr",634.00
"012JP00","LL","LL",1974,7,"5x5",1,40.00,5.00,7066.00,"NO.HOOKS","n-","nr",5.00
"012JP00","LL","LL",1974,7,"5x5",2,20.00,10.00,11904.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,7,"5x5",4,35.00,0.00,21149.00,"NO.HOOKS","n-","nr",35.00
"012JP00","LL","LL",1974,7,"5x5",4,35.00,10.00,6522.00,"NO.HOOKS","n-","nr",4.00
"012JP00","LL","LL",1974,7,"5x5",4,35.00,60.00,29965.00,"NO.HOOKS","n-","nr",1.00
"012JP00","LL","LL",1974,7,"5x5",4,40.00,0.00,9080.00,"NO.HOOKS","n-","nr",594.00
"012JP00","LL","LL",1974,7,"5x5",4,40.00,5.00,11598.00,"NO.HOOKS","n-","nr",118.00
"012JP00","LL","LL",1974,7,"5x5",4,40.00,40.00,2688.00,"NO.HOOKS","n-","nr",3.00
"012JP00","LL","LL",1974,7,"5x5",4,40.00,45.00,181874.00,"NO.HOOKS","n-","nr",235.00
"012JP00","LL","LL",1974,7,"5x5",4,40.00,50.00,480835.00,"NO.HOOKS","n-","nr",867.00
