Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area,Obs_Days
510131400,Stanford,B_Block,BFT,206,NA,CAR,1/22/2001,1/22/2001,1,1
510131400,Stanford,B_Block,BFT,206,NA,W_ATL,1/23/2001,2/11/2001,20,20
510131400,Stanford,B_Block,BFT,206,NA,CAR,2/12/2001,2/24/2001,13,13
510131400,Stanford,B_Block,BFT,206,NA,W_ATL,2/25/2001,3/27/2001,31,31
510131400,Stanford,B_Block,BFT,206,NA,CAR,3/28/2001,3/29/2001,2,2
510131400,Stanford,B_Block,BFT,206,NA,W_ATL,3/30/2001,4/22/2001,24,24
510131400,Stanford,B_Block,BFT,206,NA,NC_ATL,4/23/2001,5/1/2001,9,9
510131400,Stanford,B_Block,BFT,206,NA,E_ATL,5/2/2001,5/13/2001,12,12
510131400,Stanford,B_Block,BFT,206,NA,NE_ATL,5/14/2001,5/17/2001,4,4
510131400,Stanford,B_Block,BFT,206,NA,E_ATL,5/18/2001,5/27/2001,10,10
510131400,Stanford,B_Block,BFT,206,NA,NC_ATL,5/28/2001,7/10/2001,44,44
510131500,Stanford,B_Block,BFT,186,NA,W_ATL,1/12/2001,2/16/2001,36,31
510131500,Stanford,B_Block,BFT,186,NA,CAR,2/19/2001,2/24/2001,6,6
510131500,Stanford,B_Block,BFT,186,NA,W_ATL,2/25/2001,3/9/2001,13,12
510131500,Stanford,B_Block,BFT,186,NA,CAR,3/14/2001,3/16/2001,3,3
510131500,Stanford,B_Block,BFT,186,NA,W_ATL,3/17/2001,3/17/2001,1,1
510131500,Stanford,B_Block,BFT,186,NA,CAR,3/18/2001,3/18/2001,1,1
510131500,Stanford,B_Block,BFT,186,NA,W_ATL,3/21/2001,5/29/2001,70,36
510131600,Stanford,B_Block,BFT,186,NA,W_ATL,1/12/2001,3/25/2001,73,73
510131800,Stanford,B_Block,BFT,221,NA,W_ATL,1/12/2001,6/10/2001,150,150
510131900,Stanford,B_Block,BFT,222,NA,W_ATL,1/12/2001,7/15/2001,185,185
510132000,Stanford,B_Block,BFT,206,NA,W_ATL,1/12/2001,2/15/2001,35,35
510132000,Stanford,B_Block,BFT,206,NA,CAR,2/16/2001,2/16/2001,1,1
510132000,Stanford,B_Block,BFT,206,NA,W_ATL,2/17/2001,3/4/2001,16,16
510132100,Stanford,B_Block,BFT,216,NA,W_ATL,1/14/2001,6/29/2001,167,167
510132200,Stanford,B_Block,BFT,217,NA,W_ATL,1/14/2001,4/22/2001,99,99
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,1/15/2001,2/14/2001,31,36
510132300,Stanford,B_Block,BFT,218,NA,CAR,2/14/2001,2/17/2001,4,3
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,2/17/2001,2/19/2001,3,3
510132300,Stanford,B_Block,BFT,218,NA,CAR,2/19/2001,2/19/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,2/20/2001,2/21/2001,2,2
510132300,Stanford,B_Block,BFT,218,NA,CAR,2/21/2001,2/21/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,2/22/2001,2/22/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,CAR,2/22/2001,2/22/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,2/24/2001,3/20/2001,25,36
510132300,Stanford,B_Block,BFT,218,NA,CAR,3/20/2001,3/20/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,3/21/2001,3/21/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,CAR,3/21/2001,3/21/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,3/22/2001,3/22/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,CAR,3/22/2001,3/22/2001,1,1
510132300,Stanford,B_Block,BFT,218,NA,W_ATL,3/23/2001,7/24/2001,124,86
510132400,Stanford,B_Block,BFT,224,NA,W_ATL,1/15/2001,3/10/2001,55,33
510132400,Stanford,B_Block,BFT,224,NA,CAR,3/11/2001,3/16/2001,6,6
510132400,Stanford,B_Block,BFT,224,NA,W_ATL,3/20/2001,4/6/2001,18,7
510132400,Stanford,B_Block,BFT,224,NA,CAR,4/13/2001,4/13/2001,1,1
510132400,Stanford,B_Block,BFT,224,NA,W_ATL,4/18/2001,8/9/2001,114,39
510132700,Stanford,B_Block,BFT,190,NA,W_ATL,1/15/2001,7/6/2001,173,173
510132800,Stanford,B_Block,BFT,181.5,NA,W_ATL,1/17/2001,2/23/2001,38,38
510132900,Stanford,B_Block,BFT,217,NA,W_ATL,1/17/2001,3/15/2001,58,58
510132900,Stanford,B_Block,BFT,217,NA,CAR,3/16/2001,3/16/2001,1,1
510132900,Stanford,B_Block,BFT,217,NA,W_ATL,3/17/2001,9/6/2001,174,174
510133100,Stanford,B_Block,BFT,215,NA,W_ATL,1/19/2001,8/12/2001,206,206
510133200,Stanford,B_Block,BFT,229,NA,GOM,4/15/2001,4/29/2001,15,12
510133300,Stanford,B_Block,BFT,220,NA,GOM,4/17/2001,6/1/2001,46,46
510133400,Stanford,B_Block,BFT,229,NA,GOM,4/17/2001,5/14/2001,28,28
510133600,Stanford,B_Block,BFT,221,NA,GOM,4/25/2001,5/29/2001,35,35
510133800,Stanford,B_Block,BFT,143,NA,W_MED,9/13/2001,9/21/2001,9,8
510133800,Stanford,B_Block,BFT,143,NA,NE_ATL,9/22/2001,9/22/2001,1,1
510133800,Stanford,B_Block,BFT,143,NA,W_MED,9/24/2001,10/7/2001,14,14
510133900,Stanford,B_Block,BFT,140,NA,W_MED,9/21/2001,10/23/2001,33,33
510134000,Stanford,B_Block,BFT,140,NA,W_MED,9/20/2001,12/3/2001,75,75
510134100,Stanford,B_Block,BFT,152,NA,W_MED,9/21/2001,10/29/2001,39,35
510134100,Stanford,B_Block,BFT,152,NA,NE_ATL,10/30/2001,10/30/2001,1,1
510134100,Stanford,B_Block,BFT,152,NA,W_MED,10/31/2001,11/5/2001,6,5
510134100,Stanford,B_Block,BFT,152,NA,NE_ATL,11/6/2001,11/6/2001,1,1
510134100,Stanford,B_Block,BFT,152,NA,W_MED,11/7/2001,1/3/2002,58,44
510134500,Stanford,B_Block,BFT,226,NA,W_ATL,9/29/2001,2/18/2002,143,22
510134500,Stanford,B_Block,BFT,226,NA,GOM,3/9/2002,3/9/2002,1,1
510134500,Stanford,B_Block,BFT,226,NA,W_ATL,3/26/2002,5/14/2002,50,4
510134600,Stanford,B_Block,BFT,237.5,NA,W_ATL,10/3/2001,1/21/2002,111,111
510134700,Stanford,B_Block,BFT,231,NA,W_ATL,10/4/2001,12/8/2001,66,51
510134700,Stanford,B_Block,BFT,231,NA,CAR,12/12/2001,1/19/2002,39,23
510134700,Stanford,B_Block,BFT,231,NA,W_ATL,1/24/2002,1/24/2002,1,1
510134900,Stanford,B_Block,BFT,241,NA,W_ATL,10/15/2001,1/21/2002,99,99
510135100,Stanford,B_Block,BFT,189,NA,W_ATL,10/22/2001,1/1/2002,72,63
510135200,Stanford,B_Block,BFT,186,NA,W_ATL,10/29/2001,2/10/2002,105,105
510135400,Stanford,B_Block,BFT,196,NA,W_ATL,10/31/2001,2/21/2002,114,114
510135500,Stanford,B_Block,BFT,267,NA,W_ATL,11/1/2001,12/10/2001,40,36
510135500,Stanford,B_Block,BFT,267,NA,CAR,12/17/2001,12/17/2001,1,1
510135500,Stanford,B_Block,BFT,267,NA,W_ATL,12/20/2001,12/20/2001,1,1
510135500,Stanford,B_Block,BFT,267,NA,CAR,12/23/2001,1/21/2002,30,12
510135500,Stanford,B_Block,BFT,267,NA,GOM,1/23/2002,1/29/2002,7,5
510135600,Stanford,B_Block,BFT,232,NA,W_ATL,11/1/2001,1/30/2002,91,91
510235700,Stanford,B_Block,BFT,206,NA,W_ATL,1/13/2002,4/30/2002,108,96
510235800,Stanford,B_Block,BFT,199,NA,W_ATL,1/12/2002,2/9/2002,29,29
510236000,Stanford,B_Block,BFT,191,NA,W_ATL,1/14/2002,3/5/2002,51,51
510236100,Stanford,B_Block,BFT,202,NA,W_ATL,1/14/2002,6/7/2002,145,145
510236200,Stanford,B_Block,BFT,194,NA,W_ATL,1/14/2002,4/28/2002,105,105
510236300,Stanford,B_Block,BFT,195,NA,W_ATL,1/14/2002,6/5/2002,143,143
510236400,Stanford,B_Block,BFT,196,NA,W_ATL,1/15/2002,4/26/2002,102,102
510236500,Stanford,B_Block,BFT,198,NA,W_ATL,1/15/2002,7/6/2002,173,173
510236600,Stanford,B_Block,BFT,199,NA,W_ATL,1/15/2002,4/27/2002,103,103
510236700,Stanford,B_Block,BFT,191,NA,W_ATL,1/15/2002,3/24/2002,69,69
510236800,Stanford,B_Block,BFT,200,NA,W_ATL,1/16/2002,4/18/2002,93,93
510236900,Stanford,B_Block,BFT,192,NA,W_ATL,1/16/2002,5/24/2002,129,129
510237000,Stanford,B_Block,BFT,199,NA,W_ATL,2/16/2002,5/26/2002,100,4
510237100,Stanford,B_Block,BFT,190,NA,W_ATL,1/16/2002,6/12/2002,148,148
510237200,Stanford,B_Block,BFT,191,NA,W_ATL,1/16/2002,4/30/2002,105,105
510237300,Stanford,B_Block,BFT,191,NA,W_ATL,1/16/2002,4/26/2002,101,101
510237400,Stanford,B_Block,BFT,192,NA,W_ATL,1/18/2002,2/8/2002,22,12
510237400,Stanford,B_Block,BFT,192,NA,CAR,2/15/2002,2/15/2002,1,1
510237400,Stanford,B_Block,BFT,192,NA,W_ATL,2/19/2002,2/20/2002,2,2
510237400,Stanford,B_Block,BFT,192,NA,CAR,2/26/2002,3/1/2002,4,3
510237400,Stanford,B_Block,BFT,192,NA,W_ATL,3/15/2002,7/8/2002,116,40
510237500,Stanford,B_Block,BFT,197,NA,W_ATL,1/17/2002,6/15/2002,150,150
510237600,Stanford,B_Block,BFT,215,NA,W_ATL,1/17/2002,5/4/2002,108,108
510237700,Stanford,B_Block,BFT,204,NA,W_ATL,1/17/2002,5/19/2002,123,123
510237800,Stanford,B_Block,BFT,190,NA,W_ATL,1/17/2002,5/14/2002,118,118
510237900,Stanford,B_Block,BFT,191,NA,W_ATL,1/17/2002,3/31/2002,74,74
510238000,Stanford,B_Block,BFT,199,NA,W_ATL,1/17/2002,6/10/2002,145,145
510238100,Stanford,B_Block,BFT,235,NA,W_ATL,1/17/2002,5/29/2002,133,133
510238200,Stanford,B_Block,BFT,209,NA,W_ATL,1/17/2002,2/25/2002,40,40
510238300,Stanford,B_Block,BFT,209,NA,W_ATL,1/18/2002,3/19/2002,61,30
510238300,Stanford,B_Block,BFT,209,NA,CAR,4/1/2002,4/5/2002,5,4
510238300,Stanford,B_Block,BFT,209,NA,W_ATL,4/21/2002,5/29/2002,39,14
510238500,Stanford,B_Block,BFT,199,NA,W_ATL,1/17/2002,4/21/2002,95,95
510238600,Stanford,B_Block,BFT,199,NA,W_ATL,1/19/2002,4/17/2002,89,65
510238700,Stanford,B_Block,BFT,199,NA,W_ATL,1/18/2002,2/23/2002,37,37
510238800,Stanford,B_Block,BFT,194,NA,W_ATL,1/18/2002,5/30/2002,133,133
510238900,Stanford,B_Block,BFT,196,NA,W_ATL,1/18/2002,5/31/2002,134,134
510239000,Stanford,B_Block,BFT,204,NA,W_ATL,1/18/2002,6/11/2002,145,145
510239100,Stanford,B_Block,BFT,198,NA,W_ATL,1/19/2002,3/24/2002,65,65
510239200,Stanford,B_Block,BFT,202,NA,W_ATL,1/21/2002,6/7/2002,138,138
510239300,Stanford,B_Block,BFT,202,NA,W_ATL,1/21/2002,6/23/2002,154,154
510239400,Stanford,B_Block,BFT,208,NA,W_ATL,1/21/2002,6/18/2002,149,149
510239500,Stanford,B_Block,BFT,226,NA,W_ATL,1/21/2002,4/24/2002,94,94
510239600,Stanford,B_Block,BFT,226,NA,W_ATL,1/22/2002,2/22/2002,32,32
510239600,Stanford,B_Block,BFT,226,NA,CAR,2/23/2002,3/4/2002,10,10
510239600,Stanford,B_Block,BFT,226,NA,W_ATL,3/5/2002,5/20/2002,77,77
510239600,Stanford,B_Block,BFT,226,NA,NC_ATL,5/21/2002,5/21/2002,1,1
510239700,Stanford,B_Block,BFT,198,NA,W_ATL,1/22/2002,6/19/2002,149,149
510239800,Stanford,B_Block,BFT,217,NA,W_ATL,1/22/2002,3/23/2002,61,61
510240000,Stanford,B_Block,BFT,201,NA,W_ATL,1/26/2002,6/15/2002,141,141
510240100,Stanford,B_Block,BFT,201,NA,W_ATL,1/27/2002,4/25/2002,89,89
510240200,Stanford,B_Block,BFT,204,NA,W_ATL,2/5/2002,6/19/2002,135,16
510240400,Stanford,B_Block,BFT,206,NA,W_ATL,1/28/2002,6/11/2002,135,135
510240500,Stanford,B_Block,BFT,186,NA,W_ATL,1/29/2002,6/19/2002,142,142
510240600,Stanford,B_Block,BFT,226,NA,W_ATL,1/29/2002,4/28/2002,90,90
510240700,Stanford,B_Block,BFT,201,NA,W_ATL,1/31/2002,2/14/2002,15,6
510240700,Stanford,B_Block,BFT,201,NA,CAR,2/26/2002,2/27/2002,2,2
510240700,Stanford,B_Block,BFT,201,NA,W_ATL,3/14/2002,3/20/2002,7,5
510240700,Stanford,B_Block,BFT,201,NA,CAR,3/30/2002,4/9/2002,11,4
510240700,Stanford,B_Block,BFT,201,NA,W_ATL,4/14/2002,6/27/2002,75,21
510240801,Stanford,B_Block,BFT,195,NA,W_ATL,1/30/2002,6/11/2002,133,133
510240900,Stanford,B_Block,BFT,199,NA,W_ATL,2/1/2002,5/6/2002,95,95
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,2/2/2002,2/24/2002,23,22
510241000,Stanford,B_Block,BFT,201,NA,CAR,2/25/2002,2/25/2002,1,1
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,2/26/2002,2/28/2002,3,3
510241000,Stanford,B_Block,BFT,201,NA,CAR,3/1/2002,3/2/2002,2,2
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,3/3/2002,3/8/2002,6,6
510241000,Stanford,B_Block,BFT,201,NA,CAR,3/9/2002,3/9/2002,1,1
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,3/10/2002,3/21/2002,12,11
510241000,Stanford,B_Block,BFT,201,NA,CAR,3/23/2002,3/23/2002,1,1
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,3/25/2002,3/25/2002,1,1
510241000,Stanford,B_Block,BFT,201,NA,CAR,3/26/2002,3/30/2002,5,4
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,3/31/2002,3/31/2002,1,1
510241000,Stanford,B_Block,BFT,201,NA,CAR,4/2/2002,4/5/2002,4,4
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,4/13/2002,3/14/2003,336,221
510241000,Stanford,B_Block,BFT,201,NA,CAR,3/15/2003,3/19/2003,5,3
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,3/27/2003,4/29/2003,34,22
510241000,Stanford,B_Block,BFT,201,NA,SC_ATL,5/4/2003,5/7/2003,4,2
510241000,Stanford,B_Block,BFT,201,NA,W_ATL,5/13/2003,5/29/2003,17,11
510241001,Stanford,B_Block,BFT,201,NA,W_ATL,2/14/2002,6/11/2002,118,12
510241101,Stanford,B_Block,BFT,208,NA,W_ATL,2/3/2002,6/3/2002,121,121
510241200,Stanford,B_Block,BFT,260,NA,GOM,4/11/2002,4/23/2002,13,13
510241300,Stanford,B_Block,BFT,220,NA,GOM,4/14/2002,5/21/2002,38,38
510241400,Stanford,B_Block,BFT,256.5,NA,GOM,4/15/2002,4/26/2002,12,12
510241600,Stanford,B_Block,BFT,250,NA,GOM,4/20/2002,5/24/2002,35,35
510241600,Stanford,B_Block,BFT,250,NA,CAR,5/25/2002,6/2/2002,9,9
510241601,Stanford,B_Block,BFT,250,NA,GOM,4/20/2002,4/30/2002,11,11
510241900,Stanford,B_Block,BFT,296.8,NA,GOM,4/22/2002,4/30/2002,9,9
510243400,Stanford,B_Block,BFT,241,NA,W_ATL,1/28/2002,6/2/2002,126,126
510342000,Stanford,B_Block,BFT,211,NA,W_ATL,1/11/2003,2/25/2003,46,46
510342000,Stanford,B_Block,BFT,211,NA,CAR,2/26/2003,3/5/2003,8,8
510342000,Stanford,B_Block,BFT,211,NA,W_ATL,3/6/2003,3/10/2003,5,5
510342000,Stanford,B_Block,BFT,211,NA,CAR,3/11/2003,3/11/2003,1,1
510342000,Stanford,B_Block,BFT,211,NA,W_ATL,3/12/2003,3/17/2003,6,6
510342000,Stanford,B_Block,BFT,211,NA,CAR,3/18/2003,3/21/2003,4,4
510342000,Stanford,B_Block,BFT,211,NA,W_ATL,3/23/2003,5/31/2003,70,41
510342100,Stanford,B_Block,BFT,214,NA,W_ATL,1/12/2003,1/25/2003,14,14
510342100,Stanford,B_Block,BFT,214,NA,CAR,1/26/2003,2/2/2003,8,8
510342100,Stanford,B_Block,BFT,214,NA,W_ATL,2/3/2003,2/25/2003,23,23
510342100,Stanford,B_Block,BFT,214,NA,CAR,2/26/2003,3/14/2003,17,17
510342100,Stanford,B_Block,BFT,214,NA,W_ATL,3/15/2003,3/16/2003,2,2
510342100,Stanford,B_Block,BFT,214,NA,CAR,3/17/2003,3/23/2003,7,7
510342100,Stanford,B_Block,BFT,214,NA,W_ATL,3/24/2003,4/25/2003,33,33
510342200,Stanford,B_Block,BFT,210,NA,W_ATL,1/13/2003,2/17/2003,36,36
510342200,Stanford,B_Block,BFT,210,NA,CAR,2/18/2003,3/16/2003,27,27
510342200,Stanford,B_Block,BFT,210,NA,W_ATL,3/17/2003,5/14/2003,59,59
510342200,Stanford,B_Block,BFT,210,NA,NC_ATL,5/15/2003,5/22/2003,8,8
510342200,Stanford,B_Block,BFT,210,NA,E_ATL,5/23/2003,5/30/2003,8,8
510342200,Stanford,B_Block,BFT,210,NA,NE_ATL,5/31/2003,6/18/2003,19,19
510342200,Stanford,B_Block,BFT,210,NA,E_ATL,6/19/2003,7/7/2003,19,19
510342300,Stanford,B_Block,BFT,216,NA,W_ATL,1/14/2003,2/20/2003,38,38
510342300,Stanford,B_Block,BFT,216,NA,CAR,2/21/2003,3/12/2003,20,20
510342300,Stanford,B_Block,BFT,216,NA,W_ATL,3/13/2003,3/13/2003,1,1
510342300,Stanford,B_Block,BFT,216,NA,CAR,3/14/2003,3/14/2003,1,1
510342300,Stanford,B_Block,BFT,216,NA,W_ATL,3/15/2003,5/12/2003,59,59
510342401,Stanford,B_Block,BFT,207,NA,W_ATL,1/16/2003,1/29/2003,14,14
510342401,Stanford,B_Block,BFT,207,NA,CAR,1/30/2003,1/30/2003,1,1
510342401,Stanford,B_Block,BFT,207,NA,W_ATL,1/31/2003,3/2/2003,31,31
510342401,Stanford,B_Block,BFT,207,NA,CAR,3/3/2003,3/6/2003,4,4
510342401,Stanford,B_Block,BFT,207,NA,W_ATL,3/7/2003,3/13/2003,7,7
510342401,Stanford,B_Block,BFT,207,NA,CAR,3/14/2003,3/18/2003,5,5
510342401,Stanford,B_Block,BFT,207,NA,W_ATL,3/19/2003,8/8/2003,143,143
510342500,Stanford,B_Block,BFT,209,NA,W_ATL,1/16/2003,3/24/2003,68,68
510342500,Stanford,B_Block,BFT,209,NA,CAR,3/25/2003,3/26/2003,2,2
510342500,Stanford,B_Block,BFT,209,NA,W_ATL,3/27/2003,5/9/2003,44,44
510342500,Stanford,B_Block,BFT,209,NA,SC_ATL,5/10/2003,5/14/2003,5,5
510342500,Stanford,B_Block,BFT,209,NA,W_ATL,5/15/2003,5/18/2003,4,4
510342500,Stanford,B_Block,BFT,209,NA,SC_ATL,5/19/2003,5/28/2003,10,10
510342500,Stanford,B_Block,BFT,209,NA,NC_ATL,5/29/2003,6/5/2003,8,8
510342500,Stanford,B_Block,BFT,209,NA,E_ATL,6/6/2003,6/24/2003,19,19
510342500,Stanford,B_Block,BFT,209,NA,NE_ATL,6/25/2003,7/22/2003,28,28
510342500,Stanford,B_Block,BFT,209,NA,E_ATL,7/23/2003,8/12/2003,21,21
510342601,Stanford,B_Block,BFT,208,NA,W_ATL,1/18/2003,2/27/2003,41,41
510342601,Stanford,B_Block,BFT,208,NA,CAR,2/28/2003,3/23/2003,24,24
510342601,Stanford,B_Block,BFT,208,NA,W_ATL,3/24/2003,7/31/2003,130,130
510342701,Stanford,B_Block,BFT,216,NA,W_ATL,1/18/2003,3/16/2003,58,58
510342701,Stanford,B_Block,BFT,216,NA,CAR,3/17/2003,3/24/2003,8,8
510342701,Stanford,B_Block,BFT,216,NA,W_ATL,3/25/2003,5/22/2003,59,59
510342801,Stanford,B_Block,BFT,212,NA,W_ATL,1/21/2003,2/23/2003,34,34
510342801,Stanford,B_Block,BFT,212,NA,CAR,2/24/2003,3/7/2003,12,12
510342801,Stanford,B_Block,BFT,212,NA,W_ATL,3/8/2003,3/8/2003,1,1
510342801,Stanford,B_Block,BFT,212,NA,CAR,3/9/2003,3/16/2003,8,8
510342801,Stanford,B_Block,BFT,212,NA,W_ATL,3/17/2003,3/28/2003,12,12
510342900,Stanford,B_Block,BFT,202,NA,W_ATL,1/25/2003,2/27/2003,34,34
510342900,Stanford,B_Block,BFT,202,NA,CAR,2/28/2003,3/8/2003,9,9
510342900,Stanford,B_Block,BFT,202,NA,W_ATL,3/9/2003,3/19/2003,11,11
510342900,Stanford,B_Block,BFT,202,NA,CAR,3/20/2003,3/23/2003,4,4
510342900,Stanford,B_Block,BFT,202,NA,W_ATL,3/24/2003,7/23/2003,122,122
510343001,Stanford,B_Block,BFT,211,NA,W_ATL,2/1/2003,8/15/2003,196,6
510343101,Stanford,B_Block,BFT,215,NA,W_ATL,1/25/2003,8/18/2003,206,206
510343200,Stanford,B_Block,BFT,204,NA,W_ATL,1/25/2003,8/15/2003,203,203
510343300,Stanford,B_Block,BFT,203.5,NA,W_ATL,1/25/2003,2/25/2003,32,32
510343300,Stanford,B_Block,BFT,203.5,NA,CAR,2/26/2003,3/1/2003,4,4
510343300,Stanford,B_Block,BFT,203.5,NA,W_ATL,3/2/2003,3/20/2003,19,19
510343300,Stanford,B_Block,BFT,203.5,NA,CAR,3/21/2003,3/21/2003,1,1
510343300,Stanford,B_Block,BFT,203.5,NA,W_ATL,3/22/2003,3/22/2003,1,1
510343300,Stanford,B_Block,BFT,203.5,NA,CAR,3/23/2003,3/26/2003,4,4
510343300,Stanford,B_Block,BFT,203.5,NA,W_ATL,3/27/2003,7/11/2003,107,107
510343400,Stanford,B_Block,BFT,197.5,NA,W_ATL,1/26/2003,3/4/2003,38,38
510343400,Stanford,B_Block,BFT,197.5,NA,CAR,3/5/2003,3/20/2003,16,16
510343400,Stanford,B_Block,BFT,197.5,NA,W_ATL,3/21/2003,8/1/2003,134,134
510343500,Stanford,B_Block,BFT,216,NA,W_ATL,1/28/2003,2/1/2003,5,5
510343500,Stanford,B_Block,BFT,216,NA,CAR,2/4/2003,2/12/2003,9,8
510343500,Stanford,B_Block,BFT,216,NA,W_ATL,2/17/2003,2/25/2003,9,8
510343500,Stanford,B_Block,BFT,216,NA,CAR,2/27/2003,3/5/2003,7,7
510343500,Stanford,B_Block,BFT,216,NA,W_ATL,3/8/2003,3/16/2003,9,8
510343500,Stanford,B_Block,BFT,216,NA,CAR,3/17/2003,3/17/2003,1,1
510343500,Stanford,B_Block,BFT,216,NA,W_ATL,3/20/2003,4/9/2003,21,18
510343500,Stanford,B_Block,BFT,216,NA,CAR,4/11/2003,4/12/2003,2,3
510343500,Stanford,B_Block,BFT,216,NA,W_ATL,4/15/2003,8/10/2003,118,68
510344800,Stanford,B_Block,BFT,221,NA,E_ATL,9/20/2003,10/30/2003,41,41
510344800,Stanford,B_Block,BFT,221,NA,NE_ATL,10/31/2003,11/2/2003,3,3
510344800,Stanford,B_Block,BFT,221,NA,E_ATL,11/3/2003,11/3/2003,1,1
510344800,Stanford,B_Block,BFT,221,NA,NE_ATL,11/4/2003,11/16/2003,13,13
510344800,Stanford,B_Block,BFT,221,NA,E_ATL,11/17/2003,1/1/2004,46,46
510344800,Stanford,B_Block,BFT,221,NA,NC_ATL,1/2/2004,1/17/2004,16,16
510344800,Stanford,B_Block,BFT,221,NA,W_ATL,1/18/2004,2/15/2004,29,29
510344800,Stanford,B_Block,BFT,221,NA,CAR,2/16/2004,2/21/2004,6,6
510344800,Stanford,B_Block,BFT,221,NA,W_ATL,2/22/2004,2/28/2004,7,7
510344800,Stanford,B_Block,BFT,221,NA,CAR,2/29/2004,3/4/2004,5,5
510344800,Stanford,B_Block,BFT,221,NA,W_ATL,3/5/2004,3/6/2004,2,2
510344800,Stanford,B_Block,BFT,221,NA,CAR,3/7/2004,3/7/2004,1,1
510344800,Stanford,B_Block,BFT,221,NA,W_ATL,3/8/2004,3/12/2004,5,5
510344800,Stanford,B_Block,BFT,221,NA,CAR,3/13/2004,3/13/2004,1,1
510344800,Stanford,B_Block,BFT,221,NA,W_ATL,3/14/2004,3/23/2004,10,10
510344900,Stanford,B_Block,BFT,225,NA,E_ATL,9/20/2003,10/29/2003,40,40
510344900,Stanford,B_Block,BFT,225,NA,NE_ATL,10/30/2003,10/31/2003,2,2
510344900,Stanford,B_Block,BFT,225,NA,E_ATL,11/1/2003,12/9/2003,39,39
510344900,Stanford,B_Block,BFT,225,NA,NC_ATL,12/10/2003,12/12/2003,3,3
510344900,Stanford,B_Block,BFT,225,NA,E_ATL,12/13/2003,12/16/2003,4,4
510344900,Stanford,B_Block,BFT,225,NA,NC_ATL,12/17/2003,12/17/2003,1,1
510344900,Stanford,B_Block,BFT,225,NA,SC_ATL,12/18/2003,1/3/2004,17,17
510344900,Stanford,B_Block,BFT,225,NA,NC_ATL,1/4/2004,1/5/2004,2,2
510344900,Stanford,B_Block,BFT,225,NA,E_ATL,1/6/2004,1/13/2004,8,8
510344900,Stanford,B_Block,BFT,225,NA,NC_ATL,1/14/2004,2/4/2004,22,22
510344900,Stanford,B_Block,BFT,225,NA,E_ATL,2/5/2004,3/18/2004,43,43
510344900,Stanford,B_Block,BFT,225,NA,SE_ATL,3/19/2004,4/12/2004,25,25
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,1/14/2003,7/3/2003,171,119
510346900,Stanford,B_Block,BFT,190,NA,GSL,7/4/2003,7/5/2003,2,2
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,7/7/2003,7/23/2003,17,17
510346900,Stanford,B_Block,BFT,190,NA,GSL,7/24/2003,7/24/2003,1,1
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,7/25/2003,8/4/2003,11,11
510346900,Stanford,B_Block,BFT,190,NA,GSL,8/5/2003,8/6/2003,2,2
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,8/7/2003,8/8/2003,2,2
510346900,Stanford,B_Block,BFT,190,NA,GSL,8/9/2003,8/11/2003,3,2
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,8/13/2003,8/15/2003,3,2
510346900,Stanford,B_Block,BFT,190,NA,GSL,8/16/2003,9/22/2003,38,36
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,9/23/2003,9/23/2003,1,1
510346900,Stanford,B_Block,BFT,190,NA,GSL,9/24/2003,9/24/2003,1,1
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,9/25/2003,9/30/2003,6,5
510346900,Stanford,B_Block,BFT,190,NA,GSL,10/1/2003,10/1/2003,1,1
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,10/2/2003,10/2/2003,1,1
510346900,Stanford,B_Block,BFT,190,NA,GSL,10/3/2003,11/2/2003,31,28
510346900,Stanford,B_Block,BFT,190,NA,W_ATL,11/7/2003,12/4/2003,28,28
510348000,Stanford,B_Block,BFT,218,NA,W_ATL,1/15/2003,8/12/2003,210,74
510348000,Stanford,B_Block,BFT,218,NA,GSL,8/13/2003,8/16/2003,4,4
