Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
1729,107373,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,7/22/2011,44
1730,107373,UCA,G_Aranda,BFT,205,NA,SE_ATL,7/23/2011,8/15/2011,24
1731,107373,UCA,G_Aranda,BFT,205,NA,E_ATL,8/16/2011,9/14/2011,30
1732,107374,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/28/2011,20
1733,107375,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/16/2011,8
1734,605192,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/29/2011,21
1735,605192,UCA,G_Aranda,BFT,205,NA,SE_ATL,6/30/2011,7/6/2011,7
1736,605192,UCA,G_Aranda,BFT,205,NA,E_ATL,7/7/2011,7/12/2011,6
1737,605212,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/22/2011,14
1738,605212,UCA,G_Aranda,BFT,205,NA,SE_ATL,6/23/2011,7/2/2011,10
1739,605212,UCA,G_Aranda,BFT,205,NA,E_ATL,7/3/2011,7/12/2011,10
1740,605212,UCA,G_Aranda,BFT,205,NA,NE_ATL,7/13/2011,10/19/2011,99
1741,605462,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/26/2011,18
1742,605462,UCA,G_Aranda,BFT,205,NA,SE_ATL,6/27/2011,7/5/2011,9
1743,605462,UCA,G_Aranda,BFT,205,NA,E_ATL,7/6/2011,9/8/2011,65
1744,605462,UCA,G_Aranda,BFT,205,NA,NE_ATL,9/9/2011,9/30/2011,22
1745,611272,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/22/2011,14
1746,611302,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/23/2011,15
1747,611302,UCA,G_Aranda,BFT,205,NA,SE_ATL,6/24/2011,7/6/2011,13
1748,864342,UCA,G_Aranda,BFT,205,NA,W_MED,6/8/2010,7/4/2010,27
1749,864372,UCA,G_Aranda,BFT,205,NA,W_MED,6/8/2010,7/16/2010,39
1750,864432,UCA,G_Aranda,BFT,205,NA,W_MED,6/8/2010,7/7/2010,30
1751,864442,UCA,G_Aranda,BFT,205,NA,W_MED,6/8/2010,7/22/2010,45
1752,864452,UCA,G_Aranda,BFT,205,NA,W_MED,6/9/2011,6/30/2011,22
1753,78228,Unimar,A_Mariani,BFT,125,NA,E_MED,11/12/2007,1/9/2008,59
1754,78229,Unimar,A_Mariani,BFT,132,NA,E_MED,11/12/2007,3/25/2008,135
1755,78231,Unimar,A_Mariani,BFT,142,NA,E_MED,11/12/2007,4/15/2008,156
1756,78231,Unimar,A_Mariani,BFT,142,NA,W_MED,4/16/2008,5/25/2008,40
1757,78232,Unimar,A_Mariani,BFT,130,NA,E_MED,11/12/2007,5/20/2008,191
1758,78233,Unimar,A_Mariani,BFT,173,NA,E_MED,11/12/2007,12/17/2007,36
1759,78235,Unimar,A_Mariani,BFT,153,NA,E_MED,11/12/2007,5/15/2008,186
1760,78235,Unimar,A_Mariani,BFT,153,NA,W_MED,5/16/2008,5/30/2008,15
1761,78236,Unimar,A_Mariani,BFT,135,NA,E_MED,11/12/2007,5/25/2008,196
1762,145433,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/8/2015,9
1763,145434,Unimar,A_Mariani,BFT,225,203,E_MED,5/31/2015,6/7/2015,8
1764,145435,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/14/2015,15
1765,145436,Unimar,A_Mariani,BFT,270,351,E_MED,5/31/2015,6/12/2015,13
1766,145437,Unimar,A_Mariani,BFT,260,313,E_MED,5/31/2015,6/7/2015,8
1767,145438,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/26/2015,27
1768,145439,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/23/2015,24
1769,145440,Unimar,A_Mariani,BFT,250,279,E_MED,5/31/2015,6/15/2015,16
1770,145440,Unimar,A_Mariani,BFT,250,279,W_MED,6/16/2015,6/19/2015,4
1771,145441,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/14/2015,15
1772,145442,Unimar,A_Mariani,BFT,245,262,E_MED,5/31/2015,6/4/2015,5
1773,145443,Unimar,A_Mariani,BFT,230,217,E_MED,5/31/2015,6/11/2015,12
1774,145445,Unimar,A_Mariani,BFT,265,332,E_MED,5/31/2015,7/19/2015,50
1775,145446,Unimar,A_Mariani,BFT,115,27,W_MED,7/1/2015,8/19/2015,50
1776,145447,Unimar,A_Mariani,BFT,235,231,E_MED,5/31/2015,6/7/2015,8
1777,145448,Unimar,A_Mariani,BFT,145,54,W_MED,7/1/2015,7/8/2015,8
1778,145449,Unimar,A_Mariani,BFT,225,203,E_MED,5/31/2015,6/5/2015,6
1779,145450,Unimar,A_Mariani,BFT,230,217,E_MED,5/31/2015,6/7/2015,8
1780,145451,Unimar,A_Mariani,BFT,270,351,E_MED,5/31/2015,6/9/2015,10
1781,145452,Unimar,A_Mariani,BFT,235,231,E_MED,5/31/2015,6/6/2015,7
1782,145452,Unimar,A_Mariani,BFT,235,231,W_MED,6/7/2015,6/18/2015,12
1783,145453,Unimar,A_Mariani,BFT,235,231,E_MED,5/31/2015,6/20/2015,21
1784,145455,Unimar,A_Mariani,BFT,245,262,E_MED,5/31/2015,6/4/2015,5
1785,145456,Unimar,A_Mariani,BFT,255,296,E_MED,5/31/2015,6/23/2015,24
1786,145457,Unimar,A_Mariani,BFT,245,262,E_MED,5/31/2015,6/13/2015,14
1787,145458,Unimar,A_Mariani,BFT,250,279,E_MED,5/31/2015,6/12/2015,13
1788,145459,Unimar,A_Mariani,BFT,235,231,E_MED,5/31/2015,6/13/2015,14
1789,145460,Unimar,A_Mariani,BFT,225,203,E_MED,5/31/2015,6/7/2015,8
1790,145460,Unimar,A_Mariani,BFT,270,351,W_MED,6/8/2015,6/27/2015,20
1791,145461,Unimar,A_Mariani,BFT,270,351,E_MED,5/31/2015,6/27/2015,28
1792,145461,Unimar,A_Mariani,BFT,270,351,W_MED,6/28/2015,7/11/2015,14
1793,145461,Unimar,A_Mariani,BFT,270,351,SE_ATL,7/12/2015,7/18/2015,7
1794,145461,Unimar,A_Mariani,BFT,270,351,E_ATL,7/19/2015,7/23/2015,5
1795,145462,Unimar,A_Mariani,BFT,265,332,E_MED,5/31/2015,6/6/2015,7
1796,145463,Unimar,A_Mariani,BFT,240,246,E_MED,5/31/2015,6/14/2015,15
1797,145464,Unimar,A_Mariani,BFT,250,279,E_MED,5/31/2015,6/7/2015,8
1798,145465,Unimar,A_Mariani,BFT,115,27,W_MED,7/1/2015,7/10/2015,10
1799,145466,Unimar,A_Mariani,BFT,260,313,E_MED,5/31/2015,6/23/2015,24
1800,145466,Unimar,A_Mariani,BFT,260,313,W_MED,6/24/2015,7/8/2015,15
1801,145466,Unimar,A_Mariani,BFT,260,313,SE_ATL,7/9/2015,7/14/2015,6
1802,145466,Unimar,A_Mariani,BFT,260,313,E_ATL,7/15/2015,8/2/2015,19
1803,145466,Unimar,A_Mariani,BFT,260,313,NE_ATL,8/3/2015,8/17/2015,15
1804,145466,Unimar,A_Mariani,BFT,260,313,E_ATL,8/18/2015,8/20/2015,3
1805,145466,Unimar,A_Mariani,BFT,260,313,NE_ATL,8/21/2015,8/21/2015,1
1806,150295,Unimar,A_Mariani,BFT,230,217,E_MED,5/31/2015,6/5/2015,6
1807,5110056,US_NRDA,B_Block,BFT,266,NA,GSL,9/19/2010,9/24/2010,6
1808,5110056,US_NRDA,B_Block,BFT,266,NA,W_ATL,9/25/2010,2/15/2011,144
1809,5110056,US_NRDA,B_Block,BFT,266,NA,SC_ATL,2/16/2011,2/21/2011,6
1810,5110056,US_NRDA,B_Block,BFT,266,NA,NC_ATL,2/22/2011,2/25/2011,4
1811,5110056,US_NRDA,B_Block,BFT,266,NA,E_ATL,2/26/2011,4/14/2011,48
1812,5110058,US_NRDA,B_Block,BFT,271,NA,GSL,9/20/2010,10/10/2010,21
1813,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,10/11/2010,12/15/2010,66
1814,5110058,US_NRDA,B_Block,BFT,271,NA,CAR,12/16/2010,12/20/2010,5
1815,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,12/21/2010,12/27/2010,7
1816,5110058,US_NRDA,B_Block,BFT,271,NA,CAR,12/28/2010,12/28/2010,1
1817,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,12/29/2010,12/29/2010,1
1818,5110058,US_NRDA,B_Block,BFT,271,NA,CAR,12/30/2010,1/25/2011,27
1819,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,1/26/2011,1/27/2011,2
1820,5110058,US_NRDA,B_Block,BFT,271,NA,CAR,1/28/2011,1/28/2011,1
1821,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,1/29/2011,2/16/2011,19
1822,5110058,US_NRDA,B_Block,BFT,271,NA,CAR,2/17/2011,2/23/2011,7
1823,5110058,US_NRDA,B_Block,BFT,271,NA,W_ATL,2/24/2011,3/25/2011,30
1824,5110059,US_NRDA,B_Block,BFT,278,NA,GSL,9/20/2010,10/10/2010,21
1825,5110059,US_NRDA,B_Block,BFT,278,NA,W_ATL,10/11/2010,10/30/2010,20
1826,5110059,US_NRDA,B_Block,BFT,278,NA,CAR,10/31/2010,11/20/2010,21
1827,5110059,US_NRDA,B_Block,BFT,278,NA,W_ATL,11/21/2010,11/21/2010,1
1828,5110059,US_NRDA,B_Block,BFT,278,NA,CAR,11/22/2010,1/22/2011,62
1829,5110059,US_NRDA,B_Block,BFT,278,NA,W_ATL,1/23/2011,1/28/2011,6
1830,5110059,US_NRDA,B_Block,BFT,278,NA,CAR,1/29/2011,2/1/2011,4
1831,5110059,US_NRDA,B_Block,BFT,278,NA,W_ATL,2/2/2011,2/16/2011,15
1832,5110059,US_NRDA,B_Block,BFT,278,NA,CAR,2/17/2011,3/1/2011,13
1833,5110060,US_NRDA,B_Block,BFT,250,NA,GSL,9/22/2010,9/24/2010,3
1834,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,9/25/2010,11/23/2010,60
1835,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,11/24/2010,12/21/2010,28
1836,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,12/22/2010,12/23/2010,2
1837,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,12/24/2010,1/1/2011,9
1838,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,1/2/2011,1/3/2011,2
1839,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,1/4/2011,1/14/2011,11
1840,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,1/15/2011,1/15/2011,1
1841,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,1/16/2011,1/20/2011,5
1842,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,1/21/2011,1/24/2011,4
1843,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,1/25/2011,2/4/2011,11
1844,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,2/5/2011,2/6/2011,2
1845,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,2/7/2011,2/7/2011,1
1846,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,2/8/2011,2/12/2011,5
1847,5110060,US_NRDA,B_Block,BFT,250,NA,CAR,2/13/2011,2/13/2011,1
1848,5110060,US_NRDA,B_Block,BFT,250,NA,W_ATL,2/14/2011,3/9/2011,24
1849,5110061,US_NRDA,B_Block,BFT,231,NA,GSL,9/20/2010,9/20/2010,1
1850,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,9/21/2010,11/19/2010,60
1851,5110061,US_NRDA,B_Block,BFT,231,NA,GSL,11/20/2010,11/21/2010,2
1852,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,11/22/2010,2/9/2011,80
1853,5110061,US_NRDA,B_Block,BFT,231,NA,CAR,2/10/2011,2/12/2011,3
1854,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,2/13/2011,2/15/2011,3
1855,5110061,US_NRDA,B_Block,BFT,231,NA,CAR,2/16/2011,2/22/2011,7
1856,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,2/23/2011,2/24/2011,2
1857,5110061,US_NRDA,B_Block,BFT,231,NA,CAR,2/25/2011,2/28/2011,4
1858,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,3/1/2011,3/2/2011,2
1859,5110061,US_NRDA,B_Block,BFT,231,NA,CAR,3/3/2011,3/10/2011,8
1860,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,3/11/2011,3/12/2011,2
1861,5110061,US_NRDA,B_Block,BFT,231,NA,CAR,3/13/2011,3/15/2011,3
1862,5110061,US_NRDA,B_Block,BFT,231,NA,W_ATL,3/16/2011,6/2/2011,79
1863,5110062,US_NRDA,B_Block,BFT,261,NA,GSL,9/20/2010,10/10/2010,21
1864,5110062,US_NRDA,B_Block,BFT,261,NA,W_ATL,10/11/2010,11/18/2010,39
1865,5110062,US_NRDA,B_Block,BFT,261,NA,CAR,11/19/2010,11/22/2010,4
1866,5110062,US_NRDA,B_Block,BFT,261,NA,GOM,11/23/2010,2/28/2011,98
1867,5110063,US_NRDA,B_Block,BFT,289,NA,GSL,9/25/2010,10/9/2010,15
1868,5110063,US_NRDA,B_Block,BFT,289,NA,W_ATL,10/10/2010,11/27/2010,49
1869,5110063,US_NRDA,B_Block,BFT,289,NA,GSL,11/28/2010,11/28/2010,1
1870,5110063,US_NRDA,B_Block,BFT,289,NA,W_ATL,11/29/2010,12/25/2010,27
1871,5110063,US_NRDA,B_Block,BFT,289,NA,CAR,12/26/2010,12/31/2010,6
1872,5110063,US_NRDA,B_Block,BFT,289,NA,GOM,1/1/2011,5/1/2011,121
1873,5110064,US_NRDA,B_Block,BFT,262,NA,GSL,9/20/2010,10/13/2010,24
1874,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,10/14/2010,12/14/2010,62
1875,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,12/15/2010,12/27/2010,13
1876,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,12/28/2010,12/30/2010,3
1877,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,12/31/2010,1/2/2011,3
1878,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,1/3/2011,1/8/2011,6
1879,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,1/9/2011,1/16/2011,8
1880,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,1/17/2011,1/19/2011,3
1881,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,1/20/2011,1/21/2011,2
1882,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,1/22/2011,1/30/2011,9
1883,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,1/31/2011,2/1/2011,2
1884,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,2/2/2011,2/6/2011,5
1885,5110064,US_NRDA,B_Block,BFT,262,NA,CAR,2/7/2011,2/8/2011,2
1886,5110064,US_NRDA,B_Block,BFT,262,NA,W_ATL,2/9/2011,4/26/2011,77
1887,5110067,US_NRDA,B_Block,BFT,293,NA,GSL,9/29/2010,10/15/2010,17
1888,5110067,US_NRDA,B_Block,BFT,293,NA,W_ATL,10/16/2010,1/6/2011,83
1889,5110067,US_NRDA,B_Block,BFT,293,NA,CAR,1/7/2011,1/11/2011,5
1890,5110067,US_NRDA,B_Block,BFT,293,NA,GOM,1/12/2011,3/20/2011,68
1891,5110068,US_NRDA,B_Block,BFT,273,NA,GSL,9/25/2010,10/16/2010,22
1892,5110068,US_NRDA,B_Block,BFT,273,NA,W_ATL,10/17/2010,1/30/2011,106
1893,5110070,US_NRDA,B_Block,BFT,288,NA,GSL,9/27/2010,10/12/2010,16
1894,5110070,US_NRDA,B_Block,BFT,288,NA,W_ATL,10/13/2010,11/4/2010,23
1895,5110070,US_NRDA,B_Block,BFT,288,NA,CAR,11/5/2010,11/8/2010,4
1896,5110070,US_NRDA,B_Block,BFT,288,NA,GOM,11/9/2010,1/28/2011,81
1897,5110072,US_NRDA,B_Block,BFT,298,NA,GSL,9/25/2010,10/28/2010,34
1898,5110072,US_NRDA,B_Block,BFT,298,NA,W_ATL,10/29/2010,12/21/2010,54
1899,5110073,US_NRDA,B_Block,BFT,302,NA,GSL,9/25/2010,10/9/2010,15
1900,5110073,US_NRDA,B_Block,BFT,302,NA,W_ATL,10/10/2010,1/14/2011,97
1901,5110073,US_NRDA,B_Block,BFT,302,NA,CAR,1/15/2011,1/24/2011,10
1902,5110073,US_NRDA,B_Block,BFT,302,NA,GOM,1/25/2011,1/27/2011,3
1903,5110074,US_NRDA,B_Block,BFT,284,NA,W_ATL,10/2/2010,12/16/2010,76
1904,5110074,US_NRDA,B_Block,BFT,284,NA,CAR,12/17/2010,12/23/2010,7
1905,5110074,US_NRDA,B_Block,BFT,284,NA,W_ATL,12/24/2010,1/11/2011,19
1906,5110074,US_NRDA,B_Block,BFT,284,NA,CAR,1/12/2011,1/19/2011,8
1907,5110074,US_NRDA,B_Block,BFT,284,NA,W_ATL,1/20/2011,1/23/2011,4
1908,5110074,US_NRDA,B_Block,BFT,284,NA,CAR,1/24/2011,1/27/2011,4
1909,5110074,US_NRDA,B_Block,BFT,284,NA,W_ATL,1/28/2011,2/2/2011,6
1910,5110074,US_NRDA,B_Block,BFT,284,NA,CAR,2/3/2011,2/24/2011,22
1911,5110074,US_NRDA,B_Block,BFT,284,NA,GOM,2/25/2011,5/21/2011,86
1912,5110075,US_NRDA,B_Block,BFT,276,NA,GSL,9/26/2010,10/2/2010,7
1913,5110075,US_NRDA,B_Block,BFT,276,NA,W_ATL,10/3/2010,11/19/2010,48
1914,5110075,US_NRDA,B_Block,BFT,276,NA,CAR,11/20/2010,12/26/2010,37
1915,5110075,US_NRDA,B_Block,BFT,276,NA,GOM,12/27/2010,6/29/2011,185
1916,5110076,US_NRDA,B_Block,BFT,289,NA,GSL,9/29/2010,10/13/2010,15
1917,5110076,US_NRDA,B_Block,BFT,289,NA,W_ATL,10/14/2010,11/8/2010,26
1918,5110076,US_NRDA,B_Block,BFT,289,NA,CAR,11/9/2010,11/11/2010,3
1919,5110076,US_NRDA,B_Block,BFT,289,NA,GOM,11/12/2010,12/31/2010,50
1920,5110077,US_NRDA,B_Block,BFT,284,NA,W_ATL,10/2/2010,12/8/2010,68
1921,5110077,US_NRDA,B_Block,BFT,284,NA,CAR,12/9/2010,12/12/2010,4
1922,5110077,US_NRDA,B_Block,BFT,284,NA,W_ATL,12/13/2010,12/14/2010,2
1923,5110077,US_NRDA,B_Block,BFT,284,NA,CAR,12/15/2010,12/18/2010,4
1924,5110077,US_NRDA,B_Block,BFT,284,NA,W_ATL,12/19/2010,1/14/2011,27
1925,5110077,US_NRDA,B_Block,BFT,284,NA,CAR,1/15/2011,2/8/2011,25
1926,5110077,US_NRDA,B_Block,BFT,284,NA,W_ATL,2/9/2011,2/9/2011,1
1927,5110077,US_NRDA,B_Block,BFT,284,NA,CAR,2/10/2011,2/11/2011,2
1928,5110077,US_NRDA,B_Block,BFT,284,NA,W_ATL,2/12/2011,2/22/2011,11
1929,5110078,US_NRDA,B_Block,BFT,282,NA,GSL,9/28/2010,10/11/2010,14
1930,5110078,US_NRDA,B_Block,BFT,282,NA,W_ATL,10/12/2010,11/30/2010,50
1931,5110078,US_NRDA,B_Block,BFT,282,NA,CAR,12/1/2010,12/18/2010,18
1932,5110078,US_NRDA,B_Block,BFT,282,NA,GOM,12/19/2010,2/27/2011,71
1933,5110080,US_NRDA,B_Block,BFT,234,NA,GSL,10/14/2010,10/15/2010,2
1934,5110080,US_NRDA,B_Block,BFT,234,NA,W_ATL,10/16/2010,3/25/2011,161
1935,5110083,US_NRDA,B_Block,BFT,240,NA,GSL,10/15/2010,10/20/2010,6
1936,5110083,US_NRDA,B_Block,BFT,240,NA,W_ATL,10/21/2010,2/21/2011,124
1937,5110083,US_NRDA,B_Block,BFT,240,NA,CAR,2/22/2011,2/23/2011,2
1938,5110083,US_NRDA,B_Block,BFT,240,NA,W_ATL,2/24/2011,4/23/2011,59
1939,5110085,US_NRDA,B_Block,BFT,187,NA,GSL,10/15/2010,10/18/2010,4
1940,5110085,US_NRDA,B_Block,BFT,187,NA,W_ATL,10/19/2010,5/21/2011,215
1941,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,10/19/2010,11/26/2010,39
1942,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,11/27/2010,12/3/2010,7
1943,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,12/4/2010,12/6/2010,3
1944,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,12/7/2010,12/7/2010,1
1945,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,12/8/2010,12/14/2010,7
1946,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,12/15/2010,12/25/2010,11
1947,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,12/26/2010,12/29/2010,4
1948,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,12/30/2010,12/30/2010,1
1949,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,12/31/2010,1/3/2011,4
1950,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,1/4/2011,1/22/2011,19
1951,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,1/23/2011,1/27/2011,5
1952,5110087,US_NRDA,B_Block,BFT,272,NA,CAR,1/28/2011,1/29/2011,2
1953,5110087,US_NRDA,B_Block,BFT,272,NA,W_ATL,1/30/2011,2/20/2011,22
1954,5110087,US_NRDA,B_Block,BFT,272,NA,NC_ATL,2/21/2011,4/5/2011,44
1955,5110088,US_NRDA,B_Block,BFT,228,NA,GSL,10/17/2010,10/21/2010,5
1956,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,10/22/2010,12/27/2010,67
1957,5110088,US_NRDA,B_Block,BFT,228,NA,CAR,12/28/2010,12/31/2010,4
1958,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,1/1/2011,1/6/2011,6
1959,5110088,US_NRDA,B_Block,BFT,228,NA,CAR,1/7/2011,1/30/2011,24
1960,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,1/31/2011,2/1/2011,2
1961,5110088,US_NRDA,B_Block,BFT,228,NA,CAR,2/2/2011,2/6/2011,5
1962,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,2/7/2011,2/16/2011,10
1963,5110088,US_NRDA,B_Block,BFT,228,NA,CAR,2/17/2011,2/17/2011,1
1964,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,2/18/2011,2/20/2011,3
1965,5110088,US_NRDA,B_Block,BFT,228,NA,CAR,2/21/2011,2/22/2011,2
1966,5110088,US_NRDA,B_Block,BFT,228,NA,W_ATL,2/23/2011,4/24/2011,61
1967,5110089,US_NRDA,B_Block,BFT,190,NA,GSL,10/17/2010,10/18/2010,2
1968,5110089,US_NRDA,B_Block,BFT,190,NA,W_ATL,10/19/2010,11/15/2010,28
1969,66691,WWF,G_Quilez_Badia,BFT,199,141,W_MED,9/1/2011,9/26/2011,26
1970,66694,WWF,G_Quilez_Badia,BFT,251,234,SE_ATL,5/14/2012,5/17/2012,4
1971,66694,WWF,G_Quilez_Badia,BFT,251,234,W_MED,5/18/2012,6/5/2012,19
1972,66696,WWF,G_Quilez_Badia,BFT,149,59,W_MED,9/1/2011,9/29/2011,29
1973,66697,WWF,G_Quilez_Badia,BFT,135,44,W_MED,5/12/2012,11/11/2012,184
1974,86234,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,9/13/2009,12/25/2009,104
1975,86236,WWF,G_Quilez_Badia,BFT,240,248,W_MED,9/1/2011,11/3/2011,64
1976,86238,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/16/2009,9/14/2009,30
1977,86239,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/17/2008,10/26/2008,71
1978,86241,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/16/2008,12/19/2008,126
1979,86242,WWF,G_Quilez_Badia,BFT,132,NA,W_MED,9/14/2009,3/5/2010,173
1980,86243,WWF,G_Quilez_Badia,BFT,237,NA,SE_ATL,5/27/2011,7/18/2011,53
1981,86244,WWF,G_Quilez_Badia,BFT,153,NA,W_MED,9/24/2010,3/20/2011,178
1982,86246,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/16/2008,10/15/2008,61
1983,86247,WWF,G_Quilez_Badia,BFT,160,73,W_MED,8/27/2009,12/6/2009,102
1984,86251,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/8/2010,9/25/2010,49
1985,86253,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/17/2008,10/29/2008,74
1986,86255,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/14/2009,10/23/2009,71
1987,86256,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,9/4/2009,12/17/2009,105
1988,97462,WWF,G_Quilez_Badia,BFT,210,NA,SE_ATL,5/27/2011,5/29/2011,3
1989,97462,WWF,G_Quilez_Badia,BFT,210,NA,W_MED,5/30/2011,7/22/2011,54
1990,97462,WWF,G_Quilez_Badia,BFT,210,NA,SE_ATL,7/23/2011,8/8/2011,17
1991,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,8/9/2011,10/14/2011,67
1992,97462,WWF,G_Quilez_Badia,BFT,210,NA,NE_ATL,10/15/2011,10/25/2011,11
1993,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,10/26/2011,11/18/2011,24
1994,97462,WWF,G_Quilez_Badia,BFT,210,NA,NE_ATL,11/19/2011,11/27/2011,9
1995,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,11/28/2011,12/11/2011,14
1996,97462,WWF,G_Quilez_Badia,BFT,210,NA,NC_ATL,12/12/2011,1/2/2012,22
1997,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,1/3/2012,1/10/2012,8
1998,97462,WWF,G_Quilez_Badia,BFT,210,NA,NE_ATL,1/11/2012,1/23/2012,13
1999,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,1/24/2012,2/9/2012,17
2000,97462,WWF,G_Quilez_Badia,BFT,210,NA,SE_ATL,2/10/2012,2/10/2012,1
2001,97462,WWF,G_Quilez_Badia,BFT,210,NA,E_ATL,2/11/2012,2/11/2012,1
2002,97462,WWF,G_Quilez_Badia,BFT,210,NA,SE_ATL,2/12/2012,3/22/2012,40
2003,97463,WWF,G_Quilez_Badia,BFT,125,35,W_MED,8/6/2011,4/5/2012,244
2004,97466,WWF,G_Quilez_Badia,BFT,260,NA,SE_ATL,5/26/2011,7/19/2011,55
2005,97468,WWF,G_Quilez_Badia,BFT,95,NA,W_MED,9/1/2010,11/11/2010,72
2006,97470,WWF,G_Quilez_Badia,BFT,96,NA,W_MED,9/5/2010,11/2/2010,59
2007,107360,WWF,G_Quilez_Badia,BFT,135,NA,W_MED,5/29/2011,8/25/2011,89
2008,107362,WWF,G_Quilez_Badia,BFT,136,NA,W_MED,7/26/2011,9/29/2011,66
2009,107363,WWF,G_Quilez_Badia,BFT,134,NA,W_MED,8/6/2011,2/9/2012,188
2010,107364,WWF,G_Quilez_Badia,BFT,144,NA,W_MED,8/31/2011,6/30/2012,305
2011,107365,WWF,G_Quilez_Badia,BFT,155,NA,W_MED,7/27/2011,9/1/2011,37
2012,114006,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,5/14/2012,5/16/2012,3
