Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area,Stock_Assign
511,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,9/21/2010,9/23/2010,3,UNK
512,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,9/23/2010,10/3/2010,11,UNK
513,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/4/2010,10/7/2010,4,UNK
514,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,GSL,10/10/2010,10/17/2010,8,UNK
515,2010_100903,DFO-ACADIA,A_Hanke,BFT,287,455,W_ATL,10/17/2010,2/14/2011,121,UNK
516,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/28/2010,9/9/2010,13,UNK
517,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/10/2010,9/11/2010,2,UNK
518,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,9/11/2010,9/11/2010,1,UNK
519,2010_100904,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,9/12/2010,11/20/2010,70,UNK
520,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,8/29/2010,8/30/2010,2,UNK
521,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,8/31/2010,9/9/2010,10,UNK
522,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,9/17/2010,9/21/2010,5,UNK
523,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,9/21/2010,10/22/2010,32,UNK
524,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,GSL,10/22/2010,10/22/2010,1,UNK
525,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,W_ATL,10/26/2010,1/11/2011,78,UNK
526,2010_100907,DFO-ACADIA,A_Hanke,BFT,248,295,SC_ATL,1/13/2011,1/28/2011,16,UNK
527,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,8/29/2010,9/1/2010,4,UNK
528,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,9/2/2010,10/18/2010,47,UNK
529,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,GSL,10/19/2010,10/25/2010,7,UNK
530,2010_100908,DFO-ACADIA,A_Hanke,BFT,238,261,W_ATL,10/30/2010,12/13/2010,45,UNK
531,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,GSL,8/30/2010,10/31/2010,63,UNK
532,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,12/8/2010,1/27/2011,51,UNK
533,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/27/2011,1/27/2011,1,UNK
534,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/30/2011,1/30/2011,1,UNK
535,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,1/30/2011,1/30/2011,1,UNK
536,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,W_ATL,1/31/2011,2/12/2011,13,UNK
537,2010_100911,DFO-ACADIA,A_Hanke,BFT,227,227,CAR,2/12/2011,2/15/2011,4,UNK
538,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/9/2010,9/14/2010,6,WEST
539,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/14/2010,9/15/2010,2,WEST
540,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/16/2010,9/16/2010,1,WEST
541,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/16/2010,9/23/2010,8,WEST
542,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/23/2010,9/24/2010,2,WEST
543,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/24/2010,9/25/2010,2,WEST
544,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/26/2010,9/27/2010,2,WEST
545,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/27/2010,9/27/2010,1,WEST
546,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/28/2010,9/28/2010,1,WEST
547,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/28/2010,9/28/2010,1,WEST
548,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,9/29/2010,9/29/2010,1,WEST
549,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,9/29/2010,10/4/2010,6,WEST
550,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/4/2010,10/4/2010,1,WEST
551,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/4/2010,10/5/2010,2,WEST
552,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/5/2010,10/5/2010,1,WEST
553,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/6/2010,10/9/2010,4,WEST
554,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GSL,10/10/2010,10/17/2010,8,WEST
555,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,W_ATL,10/18/2010,11/11/2010,25,WEST
556,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,CAR,11/11/2010,11/17/2010,7,WEST
557,2010_100913,DFO-ACADIA,A_Hanke,BFT,277,409,GOM,11/17/2010,11/23/2010,7,WEST
558,2007_68248,DFO-Duke,A_Hanke,BFT,246,340,GSL,10/26/2007,10/30/2007,5,UNK
559,2007_68248,DFO-Duke,A_Hanke,BFT,246,340,W_ATL,10/30/2007,11/3/2007,5,UNK
560,2007_68248,DFO-Duke,A_Hanke,BFT,246,340,GSL,11/4/2007,11/6/2007,3,UNK
561,2007_68248,DFO-Duke,A_Hanke,BFT,246,340,W_ATL,11/6/2007,2/7/2008,94,UNK
562,2007_68254,DFO-Duke,A_Hanke,BFT,261,440,GSL,10/25/2007,11/12/2007,19,WEST
563,2007_68254,DFO-Duke,A_Hanke,BFT,261,440,W_ATL,11/13/2007,2/5/2008,85,WEST
564,2007_68254,DFO-Duke,A_Hanke,BFT,261,440,CAR,2/6/2008,2/6/2008,1,WEST
565,2007_68254,DFO-Duke,A_Hanke,BFT,261,440,GOM,2/11/2008,4/24/2008,74,WEST
566,2007_72828,DFO-Duke,A_Hanke,BFT,275,395,GSL,10/25/2007,10/26/2007,2,UNK
567,2007_72828,DFO-Duke,A_Hanke,BFT,275,395,W_ATL,10/27/2007,12/5/2007,40,UNK
568,2007_72828,DFO-Duke,A_Hanke,BFT,275,395,CAR,12/6/2007,12/9/2007,4,UNK
569,2007_72828,DFO-Duke,A_Hanke,BFT,275,395,W_ATL,12/9/2007,12/9/2007,1,UNK
570,2007_78158,DFO-Duke,A_Hanke,BFT,244,NA,GSL,10/19/2007,11/6/2007,19,UNK
571,2007_78158,DFO-Duke,A_Hanke,BFT,244,NA,W_ATL,11/6/2007,2/10/2008,97,UNK
572,2007_78158,DFO-Duke,A_Hanke,BFT,244,NA,CAR,2/11/2008,2/11/2008,1,UNK
573,2007_78158,DFO-Duke,A_Hanke,BFT,244,NA,W_ATL,2/12/2008,4/9/2008,58,UNK
574,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,GSL,10/19/2007,10/27/2007,9,WEST
575,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,W_ATL,10/28/2007,10/31/2007,4,WEST
576,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,GSL,10/31/2007,11/1/2007,2,WEST
577,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,W_ATL,11/2/2007,1/11/2008,71,WEST
578,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,CAR,1/11/2008,1/14/2008,4,WEST
579,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,GOM,1/17/2008,1/17/2008,1,WEST
580,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,CAR,1/27/2008,1/29/2008,3,WEST
581,2007_78160,DFO-Duke,A_Hanke,BFT,302,475,GOM,2/8/2008,3/21/2008,43,WEST
582,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,GSL,10/19/2007,10/20/2007,2,UNK
583,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,10/21/2007,10/23/2007,3,UNK
584,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,GSL,10/23/2007,10/23/2007,1,UNK
585,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,10/24/2007,10/29/2007,6,UNK
586,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,GSL,10/29/2007,10/29/2007,1,UNK
587,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,10/29/2007,10/29/2007,1,UNK
588,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,GSL,10/30/2007,10/31/2007,2,UNK
589,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,10/31/2007,10/31/2007,1,UNK
590,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,GSL,11/1/2007,11/2/2007,2,UNK
591,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,11/2/2007,1/27/2008,87,UNK
592,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,CAR,1/27/2008,1/28/2008,2,UNK
593,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,1/29/2008,4/3/2008,66,UNK
594,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,CAR,4/3/2008,4/25/2008,23,UNK
595,2007_78163,DFO-Duke,A_Hanke,BFT,255,NA,W_ATL,4/25/2008,5/4/2008,10,UNK
596,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,GSL,10/24/2007,10/27/2007,4,UNK
597,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,10/28/2007,12/31/2007,65,UNK
598,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,12/31/2007,1/4/2008,5,UNK
599,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,1/5/2008,1/5/2008,1,UNK
600,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,1/6/2008,1/14/2008,9,UNK
601,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,1/14/2008,1/18/2008,5,UNK
602,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,1/18/2008,1/30/2008,13,UNK
603,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,1/30/2008,2/1/2008,3,UNK
604,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,2/2/2008,2/2/2008,1,UNK
605,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,2/2/2008,2/2/2008,1,UNK
606,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,2/3/2008,2/3/2008,1,UNK
607,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,2/3/2008,2/3/2008,1,UNK
608,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,2/3/2008,2/13/2008,11,UNK
609,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,2/14/2008,2/16/2008,3,UNK
610,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,2/16/2008,2/17/2008,2,UNK
611,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,2/17/2008,3/3/2008,16,UNK
612,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,3/4/2008,3/17/2008,14,UNK
613,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,3/17/2008,3/17/2008,1,UNK
614,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,3/18/2008,3/23/2008,6,UNK
615,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,3/24/2008,3/26/2008,3,UNK
616,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,3/27/2008,4/3/2008,8,UNK
617,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,4/4/2008,4/5/2008,2,UNK
618,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,CAR,4/5/2008,4/22/2008,18,UNK
619,2007_78165,DFO-Duke,A_Hanke,BFT,244,360,W_ATL,4/23/2008,6/1/2008,40,UNK
620,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,GSL,10/24/2007,11/4/2007,12,WEST
621,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,W_ATL,11/4/2007,11/30/2007,27,WEST
622,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,CAR,12/1/2007,12/4/2007,4,WEST
623,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,W_ATL,12/6/2007,12/25/2007,20,WEST
624,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,CAR,12/31/2007,1/16/2008,17,WEST
625,2007_78174,DFO-Duke,A_Hanke,BFT,272,430,GOM,1/18/2008,4/1/2008,75,WEST
626,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,GSL,10/25/2008,10/29/2008,5,EAST
627,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,W_ATL,11/5/2008,2/12/2009,100,EAST
628,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,CAR,2/12/2009,2/14/2009,3,EAST
629,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,W_ATL,2/21/2009,3/12/2009,20,EAST
630,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,SE_ATL,4/10/2009,5/27/2009,48,EAST
631,2008_87571,DFO-Duke,A_Hanke,BFT,257,386,W_MED,5/28/2009,6/14/2009,18,EAST
632,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,GSL,10/20/2008,10/25/2008,6,WEST
633,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,W_ATL,10/26/2008,12/11/2008,47,WEST
634,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,CAR,12/12/2008,12/15/2008,4,WEST
635,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,W_ATL,12/16/2008,1/2/2009,18,WEST
636,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,CAR,1/3/2009,1/13/2009,11,WEST
637,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,GOM,1/14/2009,6/4/2009,142,WEST
638,2008_87572,DFO-Duke,A_Hanke,BFT,288,430,CAR,6/4/2009,6/9/2009,6,WEST
639,2008_87575,DFO-Duke,A_Hanke,BFT,206,204,GSL,10/20/2008,11/1/2008,13,UNK
640,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,GSL,10/25/2008,10/27/2008,3,WEST
641,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,W_ATL,10/27/2008,12/4/2008,39,WEST
642,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,CAR,12/6/2008,12/6/2008,1,WEST
643,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,W_ATL,12/7/2008,12/17/2008,11,WEST
644,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,CAR,12/18/2008,12/21/2008,4,WEST
645,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,W_ATL,12/21/2008,1/5/2009,16,WEST
646,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,CAR,1/6/2009,1/9/2009,4,WEST
647,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,W_ATL,1/10/2009,1/12/2009,3,WEST
648,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,CAR,1/13/2009,1/22/2009,10,WEST
649,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,GOM,1/22/2009,1/28/2009,7,WEST
650,2008_87578,DFO-Duke,A_Hanke,BFT,270,386,CAR,1/28/2009,1/29/2009,2,WEST
651,2008_87582,DFO-Duke,A_Hanke,BFT,269,431,GSL,10/25/2008,10/29/2008,5,WEST
652,2008_87582,DFO-Duke,A_Hanke,BFT,269,431,W_ATL,10/31/2008,12/13/2008,44,WEST
653,2008_87582,DFO-Duke,A_Hanke,BFT,269,431,CAR,12/14/2008,3/25/2009,102,WEST
654,2008_87582,DFO-Duke,A_Hanke,BFT,269,431,GOM,3/26/2009,6/14/2009,81,WEST
655,2008_87582,DFO-Duke,A_Hanke,BFT,269,431,CAR,6/15/2009,6/15/2009,1,WEST
656,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,GSL,10/25/2008,11/9/2008,16,WEST
657,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,W_ATL,11/10/2008,11/10/2008,1,WEST
658,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,GSL,11/10/2008,11/10/2008,1,WEST
659,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,W_ATL,11/11/2008,12/15/2008,35,WEST
660,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,CAR,12/18/2008,12/18/2008,1,WEST
661,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,W_ATL,12/19/2008,3/1/2009,73,WEST
662,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,CAR,3/2/2009,3/10/2009,9,WEST
663,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,GOM,3/10/2009,5/25/2009,77,WEST
664,2008_87588,DFO-Duke,A_Hanke,BFT,292,499,CAR,5/26/2009,5/29/2009,4,WEST
665,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,GSL,10/25/2008,11/1/2008,8,WEST
666,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,W_ATL,11/2/2008,12/14/2008,43,WEST
667,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,CAR,12/17/2008,12/17/2008,1,WEST
668,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,W_ATL,12/18/2008,12/18/2008,1,WEST
669,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,CAR,12/19/2008,3/21/2009,93,WEST
670,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,GOM,3/23/2009,5/25/2009,64,WEST
671,2008_87591,DFO-Duke,A_Hanke,BFT,265,340,CAR,5/26/2009,5/29/2009,4,WEST
672,2007_14216,DFO-UNH,A_Hanke,BFT,254,320,GSL,9/16/2007,9/17/2007,2,UNK
673,2007_14216,DFO-UNH,A_Hanke,BFT,254,320,W_ATL,9/18/2007,12/4/2007,78,UNK
674,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,GSL,9/4/2008,9/10/2008,7,WEST
675,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,W_ATL,9/11/2008,10/28/2008,48,WEST
676,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,GSL,10/29/2008,10/29/2008,1,WEST
677,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,W_ATL,10/30/2008,10/30/2008,1,WEST
678,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,GSL,10/31/2008,10/31/2008,1,WEST
679,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,W_ATL,11/1/2008,12/1/2008,31,WEST
680,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,CAR,12/4/2008,12/11/2008,8,WEST
681,2008_36216,DFO-UNH,A_Hanke,BFT,277,410,GOM,12/14/2008,2/3/2009,52,WEST
682,2010_96073,DFO-UNH,A_Hanke,BFT,213,159,W_ATL,8/13/2010,10/18/2010,67,UNK
683,2010_96073,DFO-UNH,A_Hanke,BFT,213,159,CAR,10/23/2010,10/24/2010,2,UNK
684,2010_96073,DFO-UNH,A_Hanke,BFT,213,159,W_ATL,10/25/2010,10/29/2010,5,UNK
685,2010_96074,DFO-UNH,A_Hanke,BFT,234,249,W_ATL,9/18/2010,10/20/2010,33,UNK
686,2010_96074,DFO-UNH,A_Hanke,BFT,234,249,GSL,10/21/2010,11/6/2010,17,UNK
687,2010_96074,DFO-UNH,A_Hanke,BFT,234,249,W_ATL,11/8/2010,11/20/2010,13,UNK
688,2010_96077,DFO-UNH,A_Hanke,BFT,210,181,W_ATL,9/16/2010,1/20/2011,127,UNK
689,54563,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/29/2001,7/7/2001,40,UNK
690,54563,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,7/8/2001,7/31/2001,24,UNK
691,54563,ESP_IEO,F_Abascal,BFT,NA,NA,NE_ATL,8/1/2001,8/3/2001,3,UNK
692,66938,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/27/2001,5/27/2001,1,EAST
693,66938,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,5/28/2001,6/24/2001,28,EAST
694,66940,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/16/2001,6/22/2001,7,EAST
695,66940,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,6/23/2001,7/17/2001,25,EAST
696,66940,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,7/18/2001,8/1/2001,15,EAST
697,66940,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,8/2/2001,8/23/2001,22,EAST
698,66940,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/24/2001,9/30/2001,38,EAST
699,66941,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/27/2001,5/27/2001,1,EAST
700,66941,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,5/28/2001,6/20/2001,24,EAST
701,66943,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/27/2001,5/27/2001,1,EAST
702,66943,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,5/28/2001,6/23/2001,27,EAST
703,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/16/2001,6/16/2001,1,EAST
704,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,6/17/2001,7/28/2001,42,EAST
705,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,7/29/2001,7/29/2001,1,EAST
706,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,7/30/2001,7/30/2001,1,EAST
707,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,7/31/2001,8/5/2001,6,EAST
708,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/6/2001,8/6/2001,1,EAST
709,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/7/2001,8/7/2001,1,EAST
710,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/8/2001,8/8/2001,1,EAST
711,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/9/2001,8/13/2001,5,EAST
712,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/14/2001,8/19/2001,6,EAST
713,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/20/2001,8/20/2001,1,EAST
714,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/21/2001,8/23/2001,3,EAST
715,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/24/2001,8/25/2001,2,EAST
716,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/26/2001,8/26/2001,1,EAST
717,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/27/2001,8/28/2001,2,EAST
718,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,8/29/2001,8/29/2001,1,EAST
719,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/30/2001,9/2/2001,4,EAST
720,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,9/3/2001,9/10/2001,8,EAST
721,66946,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,9/11/2001,9/16/2001,6,EAST
722,66946,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,9/17/2001,10/13/2001,27,EAST
723,66954,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/27/2001,5/27/2001,1,EAST
724,66954,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,5/28/2001,6/17/2001,21,EAST
725,66954,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/18/2001,6/24/2001,7,EAST
726,66954,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,6/25/2001,7/3/2001,9,EAST
727,66954,ESP_IEO,F_Abascal,BFT,NA,NA,NE_ATL,7/4/2001,7/6/2001,3,EAST
728,66954,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,7/7/2001,7/17/2001,11,EAST
729,66954,ESP_IEO,F_Abascal,BFT,NA,NA,NC_ATL,7/18/2001,8/17/2001,31,EAST
730,66956,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/2/2001,6/2/2001,1,EAST
731,66956,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,6/3/2001,7/22/2001,50,EAST
732,66961,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/27/2001,5/27/2001,1,EAST
733,66961,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,5/28/2001,6/24/2001,28,EAST
734,66961,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/25/2001,7/1/2001,7,EAST
735,66963,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/16/2001,7/12/2001,27,EAST
736,66963,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,7/13/2001,8/30/2001,49,EAST
737,66963,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,8/31/2001,9/13/2001,14,EAST
738,66963,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,9/14/2001,9/21/2001,8,EAST
739,66964,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/30/2001,6/1/2001,3,EAST
740,66964,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,6/2/2001,6/26/2001,25,EAST
741,66964,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/27/2001,7/5/2001,9,EAST
742,66964,ESP_IEO,F_Abascal,BFT,NA,NA,E_ATL,7/6/2001,8/3/2001,29,EAST
743,66964,ESP_IEO,F_Abascal,BFT,NA,NA,NC_ATL,8/4/2001,9/14/2001,42,EAST
744,67276,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,6/2/2001,6/2/2001,1,EAST
745,67276,ESP_IEO,F_Abascal,BFT,NA,NA,W_MED,6/3/2001,6/28/2001,26,EAST
746,70601,ESP_IEO,F_Abascal,BFT,NA,NA,SE_ATL,5/26/2001,6/30/2001,36,UNK
747,150399,FEDERCOOPESCA,A_DiNatale,BFT,112,24,W_MED,7/23/2015,8/11/2015,20,EAST
748,150400,FEDERCOOPESCA,A_DiNatale,BFT,125,35,W_MED,7/23/2015,8/23/2015,32,EAST
749,150401,FEDERCOOPESCA,A_DiNatale,BFT,117,27,W_MED,7/23/2015,7/28/2015,6,EAST
750,150402,FEDERCOOPESCA,A_DiNatale,BFT,125,35,W_MED,7/23/2015,8/23/2015,32,EAST
751,150418,FEDERCOOPESCA,A_DiNatale,BFT,115,27,W_MED,7/23/2015,8/11/2015,20,EAST
752,97465,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/27/2011,6/2/2011,7,UNK
753,97469,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/27/2011,6/4/2011,9,UNK
754,118757,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/14/2012,5/19/2012,6,UNK
755,120080,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,SE_ATL,5/16/2012,5/16/2012,1,EAST
756,120080,ICCAT_GBYP,A_DiNatale,BFT,NA,NA,W_MED,5/17/2012,5/21/2012,5,EAST
