"","FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"5772","025US00","LL","LL",1987,1,"1x1",4,24.5,-97.5,400,"NO.HOOKS","n-","nr",1
"5773","025US00","LL","LL",1987,1,"1x1",4,26.5,-76.5,4050,"NO.HOOKS","n-","nr",3
"5774","025US00","LL","LL",1987,1,"1x1",4,26.5,-85.5,700,"NO.HOOKS","n-","nr",1
"5775","025US00","LL","LL",1987,1,"1x1",4,26.5,-87.5,1000,"NO.HOOKS","n-","nr",1
"5776","025US00","LL","LL",1987,1,"1x1",4,26.5,-89.5,2320,"NO.HOOKS","n-","nr",2
"5777","025US00","LL","LL",1987,1,"1x1",4,26.5,-90.5,5660,"NO.HOOKS","n-","nr",4
"5778","025US00","LL","LL",1987,1,"1x1",4,26.5,-91.5,9524,"NO.HOOKS","n-","nr",5
"5779","025US00","LL","LL",1987,1,"1x1",4,26.5,-92.5,14039,"NO.HOOKS","n-","nr",3
"5780","025US00","LL","LL",1987,1,"1x1",4,26.5,-93.5,11985,"NO.HOOKS","n-","nr",8
"5781","025US00","LL","LL",1987,1,"1x1",4,26.5,-94.5,17370,"NO.HOOKS","n-","nr",5
"5782","025US00","LL","LL",1987,1,"1x1",4,26.5,-95.5,7725,"NO.HOOKS","n-","nr",2
"5783","025US00","LL","LL",1987,1,"1x1",4,26.5,-97.5,420,"NO.HOOKS","n-","nr",1
"5784","025US00","LL","LL",1987,1,"1x1",4,27.5,-77.5,2800,"NO.HOOKS","n-","nr",1
"5785","025US00","LL","LL",1987,1,"1x1",4,27.5,-84.5,600,"NO.HOOKS","n-","nr",1
"5786","025US00","LL","LL",1987,1,"1x1",4,27.5,-89.5,3600,"NO.HOOKS","n-","nr",1
"5787","025US00","LL","LL",1987,1,"1x1",4,27.5,-90.5,3250,"NO.HOOKS","n-","nr",3
"5788","025US00","LL","LL",1987,1,"1x1",4,27.5,-91.5,4275,"NO.HOOKS","n-","nr",1
"5789","025US00","LL","LL",1987,1,"1x1",4,27.5,-93.5,7650,"NO.HOOKS","n-","nr",1
"5790","025US00","LL","LL",1987,1,"1x1",4,28.5,-79.5,3700,"NO.HOOKS","n-","nr",4
"5791","025US00","LL","LL",1987,1,"1x1",4,28.5,-86.5,1700,"NO.HOOKS","n-","nr",1
"5792","025US00","LL","LL",1987,1,"1x1",4,28.5,-88.5,1745,"NO.HOOKS","n-","nr",4
"5793","025US00","LL","LL",1987,1,"1x1",4,28.5,-89.5,950,"NO.HOOKS","n-","nr",2
"5794","025US00","LL","LL",1987,1,"1x1",4,28.5,-96.5,400,"NO.HOOKS","n-","nr",1
"5795","025US00","LL","LL",1987,1,"1x1",4,36.5,-74.5,2990,"NO.HOOKS","n-","nr",1
"5796","025US00","LL","LL",1987,1,"1x1",4,38.5,-73.5,2800,"NO.HOOKS","n-","nr",1
"5797","025US00","LL","LL",1987,2,"1x1",4,17.5,-65.5,2768,"NO.HOOKS","n-","nr",2
"5798","025US00","LL","LL",1987,2,"1x1",4,17.5,-69.5,300,"NO.HOOKS","n-","nr",2
"5799","025US00","LL","LL",1987,2,"1x1",4,18.5,-64.5,7008,"NO.HOOKS","n-","nr",1
"5800","025US00","LL","LL",1987,2,"1x1",4,18.5,-67.5,2870,"NO.HOOKS","n-","nr",1
"5801","025US00","LL","LL",1987,2,"1x1",4,19.5,-64.5,7132,"NO.HOOKS","n-","nr",1
"5802","025US00","LL","LL",1987,2,"1x1",4,24.5,-72.5,1100,"NO.HOOKS","n-","nr",1
"5803","025US00","LL","LL",1987,2,"1x1",4,24.5,-84.5,400,"NO.HOOKS","n-","nr",1
"5804","025US00","LL","LL",1987,2,"1x1",4,25.5,-72.5,530,"NO.HOOKS","n-","nr",1
"5805","025US00","LL","LL",1987,2,"1x1",4,25.5,-88.5,730,"NO.HOOKS","n-","nr",2
"5806","025US00","LL","LL",1987,2,"1x1",4,25.5,-90.5,1600,"NO.HOOKS","n-","nr",2
"5807","025US00","LL","LL",1987,2,"1x1",4,25.5,-93.5,450,"NO.HOOKS","n-","nr",1
"5808","025US00","LL","LL",1987,2,"1x1",4,26.5,-80.5,1200,"NO.HOOKS","n-","nr",2
"5809","025US00","LL","LL",1987,2,"1x1",4,26.5,-89.5,2300,"NO.HOOKS","n-","nr",2
"5810","025US00","LL","LL",1987,2,"1x1",4,26.5,-91.5,1861,"NO.HOOKS","n-","nr",1
"5811","025US00","LL","LL",1987,2,"1x1",4,26.5,-92.5,5335,"NO.HOOKS","n-","nr",8
"5812","025US00","LL","LL",1987,2,"1x1",4,26.5,-93.5,3542,"NO.HOOKS","n-","nr",4
"5813","025US00","LL","LL",1987,2,"1x1",4,26.5,-94.5,20700,"NO.HOOKS","n-","nr",5
"5814","025US00","LL","LL",1987,2,"1x1",4,26.5,-95.5,27910,"NO.HOOKS","n-","nr",13
"5815","025US00","LL","LL",1987,2,"1x1",4,26.5,-96.5,5450,"NO.HOOKS","n-","nr",1
"5816","025US00","LL","LL",1987,2,"1x1",4,27.5,-87.5,860,"NO.HOOKS","n-","nr",3
"5817","025US00","LL","LL",1987,2,"1x1",4,27.5,-88.5,2510,"NO.HOOKS","n-","nr",3
"5818","025US00","LL","LL",1987,2,"1x1",4,27.5,-89.5,1500,"NO.HOOKS","n-","nr",1
"5819","025US00","LL","LL",1987,2,"1x1",4,27.5,-90.5,3600,"NO.HOOKS","n-","nr",6
"5820","025US00","LL","LL",1987,2,"1x1",4,27.5,-91.5,3300,"NO.HOOKS","n-","nr",3
"5821","025US00","LL","LL",1987,2,"1x1",4,27.5,-92.5,3900,"NO.HOOKS","n-","nr",1
"5822","025US00","LL","LL",1987,2,"1x1",4,27.5,-93.5,8969,"NO.HOOKS","n-","nr",2
"5823","025US00","LL","LL",1987,2,"1x1",4,27.5,-94.5,18770,"NO.HOOKS","n-","nr",8
"5824","025US00","LL","LL",1987,2,"1x1",4,28.5,-77.5,600,"NO.HOOKS","n-","nr",2
"5825","025US00","LL","LL",1987,2,"1x1",4,28.5,-79.5,2100,"NO.HOOKS","n-","nr",3
"5826","025US00","LL","LL",1987,2,"1x1",4,28.5,-87.5,1445,"NO.HOOKS","n-","nr",2
"5827","025US00","LL","LL",1987,2,"1x1",4,28.5,-88.5,2011,"NO.HOOKS","n-","nr",3
"5828","025US00","LL","LL",1987,2,"1x1",4,28.5,-90.5,3800,"NO.HOOKS","n-","nr",2
"5829","025US00","LL","LL",1987,2,"1x1",4,28.5,-91.5,3500,"NO.HOOKS","n-","nr",3
"5830","025US00","LL","LL",1987,2,"1x1",4,29.5,-76.5,1000,"NO.HOOKS","n-","nr",2
"5831","025US00","LL","LL",1987,2,"1x1",4,29.5,-77.5,1580,"NO.HOOKS","n-","nr",2
"5832","025US00","LL","LL",1987,2,"1x1",4,29.5,-80.5,400,"NO.HOOKS","n-","nr",1
"5833","025US00","LL","LL",1987,3,"1x1",4,14.5,-79.5,1600,"NO.HOOKS","n-","nr",1
"5834","025US00","LL","LL",1987,3,"1x1",4,18.5,-64.5,9537,"NO.HOOKS","n-","nr",2
"5835","025US00","LL","LL",1987,3,"1x1",4,22.5,-71.5,3565,"NO.HOOKS","n-","nr",5
"5836","025US00","LL","LL",1987,3,"1x1",4,24.5,-72.5,430,"NO.HOOKS","n-","nr",1
"5837","025US00","LL","LL",1987,3,"1x1",4,24.5,-73.5,865,"NO.HOOKS","n-","nr",1
"5838","025US00","LL","LL",1987,3,"1x1",4,24.5,-80.5,6985,"NO.HOOKS","n-","nr",1
"5839","025US00","LL","LL",1987,3,"1x1",4,25.5,-84.5,3800,"NO.HOOKS","n-","nr",1
"5840","025US00","LL","LL",1987,3,"1x1",4,25.5,-90.5,2850,"NO.HOOKS","n-","nr",4
"5841","025US00","LL","LL",1987,3,"1x1",4,26.5,-76.5,3020,"NO.HOOKS","n-","nr",2
"5842","025US00","LL","LL",1987,3,"1x1",4,26.5,-87.5,200,"NO.HOOKS","n-","nr",2
"5843","025US00","LL","LL",1987,3,"1x1",4,26.5,-89.5,5990,"NO.HOOKS","n-","nr",9
"5844","025US00","LL","LL",1987,3,"1x1",4,26.5,-91.5,3970,"NO.HOOKS","n-","nr",10
"5845","025US00","LL","LL",1987,3,"1x1",4,26.5,-92.5,3600,"NO.HOOKS","n-","nr",2
"5846","025US00","LL","LL",1987,3,"1x1",4,26.5,-93.5,7197,"NO.HOOKS","n-","nr",7
"5847","025US00","LL","LL",1987,3,"1x1",4,26.5,-94.5,26719,"NO.HOOKS","n-","nr",9
"5848","025US00","LL","LL",1987,3,"1x1",4,26.5,-95.5,18418,"NO.HOOKS","n-","nr",28
"5849","025US00","LL","LL",1987,3,"1x1",4,27.5,-77.5,5602,"NO.HOOKS","n-","nr",1
"5850","025US00","LL","LL",1987,3,"1x1",4,27.5,-85.5,1450,"NO.HOOKS","n-","nr",1
"5851","025US00","LL","LL",1987,3,"1x1",4,27.5,-87.5,3300,"NO.HOOKS","n-","nr",1
"5852","025US00","LL","LL",1987,3,"1x1",4,27.5,-88.5,13690,"NO.HOOKS","n-","nr",16
"5853","025US00","LL","LL",1987,3,"1x1",4,27.5,-89.5,7100,"NO.HOOKS","n-","nr",19
"5854","025US00","LL","LL",1987,3,"1x1",4,27.5,-90.5,5408,"NO.HOOKS","n-","nr",8
"5855","025US00","LL","LL",1987,3,"1x1",4,27.5,-91.5,3410,"NO.HOOKS","n-","nr",3
"5856","025US00","LL","LL",1987,3,"1x1",4,27.5,-92.5,4600,"NO.HOOKS","n-","nr",4
"5857","025US00","LL","LL",1987,3,"1x1",4,27.5,-94.5,4950,"NO.HOOKS","n-","nr",1
"5858","025US00","LL","LL",1987,3,"1x1",4,28.5,-86.5,7600,"NO.HOOKS","n-","nr",4
"5859","025US00","LL","LL",1987,3,"1x1",4,28.5,-88.5,12290,"NO.HOOKS","n-","nr",7
"5860","025US00","LL","LL",1987,3,"1x1",4,28.5,-89.5,1720,"NO.HOOKS","n-","nr",3
"5861","025US00","LL","LL",1987,3,"1x1",4,28.5,-90.5,4400,"NO.HOOKS","n-","nr",10
"5862","025US00","LL","LL",1987,3,"1x1",4,29.5,-77.5,1500,"NO.HOOKS","n-","nr",3
"5863","025US00","LL","LL",1987,3,"1x1",4,29.5,-79.5,1900,"NO.HOOKS","n-","nr",1
"5864","025US00","LL","LL",1987,3,"1x1",4,29.5,-88.5,1100,"NO.HOOKS","n-","nr",4
"5865","025US00","LL","LL",1987,4,"1x1",4,15.5,-62.5,6185,"NO.HOOKS","n-","nr",1
"5866","025US00","LL","LL",1987,4,"1x1",4,15.5,-67.5,3118,"NO.HOOKS","n-","nr",2
"5867","025US00","LL","LL",1987,4,"1x1",4,18.5,-63.5,1160,"NO.HOOKS","n-","nr",1
"5868","025US00","LL","LL",1987,4,"1x1",4,20.5,-60.5,2790,"NO.HOOKS","n-","nr",2
"5869","025US00","LL","LL",1987,4,"1x1",4,23.5,-81.5,4295,"NO.HOOKS","n-","nr",1
"5870","025US00","LL","LL",1987,4,"1x1",4,24.5,-80.5,15831,"NO.HOOKS","n-","nr",4
"5871","025US00","LL","LL",1987,4,"1x1",4,24.5,-84.5,2000,"NO.HOOKS","n-","nr",1
"5872","025US00","LL","LL",1987,4,"1x1",4,26.5,-76.5,2550,"NO.HOOKS","n-","nr",4
"5873","025US00","LL","LL",1987,4,"1x1",4,26.5,-80.5,2260,"NO.HOOKS","n-","nr",3
"5874","025US00","LL","LL",1987,4,"1x1",4,26.5,-86.5,1500,"NO.HOOKS","n-","nr",1
"5875","025US00","LL","LL",1987,4,"1x1",4,26.5,-87.5,7925,"NO.HOOKS","n-","nr",8
"5876","025US00","LL","LL",1987,4,"1x1",4,26.5,-88.5,4690,"NO.HOOKS","n-","nr",13
"5877","025US00","LL","LL",1987,4,"1x1",4,26.5,-90.5,6870,"NO.HOOKS","n-","nr",3
"5878","025US00","LL","LL",1987,4,"1x1",4,26.5,-91.5,8122,"NO.HOOKS","n-","nr",1
"5879","025US00","LL","LL",1987,4,"1x1",4,26.5,-92.5,6880,"NO.HOOKS","n-","nr",6
"5880","025US00","LL","LL",1987,4,"1x1",4,26.5,-93.5,19146,"NO.HOOKS","n-","nr",9
"5881","025US00","LL","LL",1987,4,"1x1",4,26.5,-94.5,13370,"NO.HOOKS","n-","nr",9
"5882","025US00","LL","LL",1987,4,"1x1",4,26.5,-95.5,8140,"NO.HOOKS","n-","nr",2
"5883","025US00","LL","LL",1987,4,"1x1",4,27.5,-76.5,2250,"NO.HOOKS","n-","nr",4
"5884","025US00","LL","LL",1987,4,"1x1",4,27.5,-79.5,3739,"NO.HOOKS","n-","nr",1
"5885","025US00","LL","LL",1987,4,"1x1",4,27.5,-85.5,1200,"NO.HOOKS","n-","nr",2
"5886","025US00","LL","LL",1987,4,"1x1",4,27.5,-86.5,9250,"NO.HOOKS","n-","nr",3
"5887","025US00","LL","LL",1987,4,"1x1",4,27.5,-87.5,17545,"NO.HOOKS","n-","nr",4
"5888","025US00","LL","LL",1987,4,"1x1",4,27.5,-88.5,9450,"NO.HOOKS","n-","nr",3
"5889","025US00","LL","LL",1987,4,"1x1",4,27.5,-89.5,1200,"NO.HOOKS","n-","nr",1
"5890","025US00","LL","LL",1987,4,"1x1",4,27.5,-90.5,6820,"NO.HOOKS","n-","nr",2
"5891","025US00","LL","LL",1987,4,"1x1",4,27.5,-93.5,5480,"NO.HOOKS","n-","nr",2
"5892","025US00","LL","LL",1987,4,"1x1",4,27.5,-94.5,7720,"NO.HOOKS","n-","nr",2
"5893","025US00","LL","LL",1987,4,"1x1",4,28.5,-86.5,3890,"NO.HOOKS","n-","nr",2
"5894","025US00","LL","LL",1987,4,"1x1",4,28.5,-87.5,9430,"NO.HOOKS","n-","nr",7
"5895","025US00","LL","LL",1987,4,"1x1",4,28.5,-88.5,6490,"NO.HOOKS","n-","nr",5
"5896","025US00","LL","LL",1987,4,"1x1",4,28.5,-89.5,7500,"NO.HOOKS","n-","nr",1
"5897","025US00","LL","LL",1987,4,"1x1",4,29.5,-76.5,2756,"NO.HOOKS","n-","nr",2
"5898","025US00","LL","LL",1987,4,"1x1",4,29.5,-77.5,3880,"NO.HOOKS","n-","nr",1
"5899","025US00","LL","LL",1987,4,"1x1",4,30.5,-76.5,1008,"NO.HOOKS","n-","nr",1
"5900","025US00","LL","LL",1987,4,"1x1",4,34.5,-76.5,300,"NO.HOOKS","n-","nr",1
"5901","025US00","LL","LL",1987,4,"1x1",4,35.5,-74.5,2400,"NO.HOOKS","n-","nr",2
"5902","025US00","LL","LL",1987,4,"1x1",4,36.5,-74.5,3500,"NO.HOOKS","n-","nr",5
"5903","025US00","LL","LL",1987,4,"1x1",4,39.5,-66.5,350,"NO.HOOKS","n-","nr",1
"5904","025US00","LL","LL",1987,4,"1x1",4,39.5,-67.5,1050,"NO.HOOKS","n-","nr",7
"5905","025US00","LL","LL",1987,4,"1x1",4,39.5,-68.5,850,"NO.HOOKS","n-","nr",4
"5906","025US00","LL","LL",1987,4,"1x1",4,40.5,-68.5,700,"NO.HOOKS","n-","nr",10
"5907","025US00","LL","LL",1987,5,"1x1",4,21.5,-93.5,1660,"NO.HOOKS","n-","nr",22
"5908","025US00","LL","LL",1987,5,"1x1",4,23.5,-80.5,4125,"NO.HOOKS","n-","nr",19
"5909","025US00","LL","LL",1987,5,"1x1",4,24.5,-80.5,6375,"NO.HOOKS","n-","nr",9
"5910","025US00","LL","LL",1987,5,"1x1",4,24.5,-84.5,1700,"NO.HOOKS","n-","nr",1
"5911","025US00","LL","LL",1987,5,"1x1",4,25.5,-80.5,2700,"NO.HOOKS","n-","nr",1
"5912","025US00","LL","LL",1987,5,"1x1",4,26.5,-80.5,1830,"NO.HOOKS","n-","nr",4
"5913","025US00","LL","LL",1987,5,"1x1",4,26.5,-88.5,1680,"NO.HOOKS","n-","nr",4
"5914","025US00","LL","LL",1987,5,"1x1",4,26.5,-90.5,10890,"NO.HOOKS","n-","nr",6
"5915","025US00","LL","LL",1987,5,"1x1",4,26.5,-91.5,10280,"NO.HOOKS","n-","nr",17
"5916","025US00","LL","LL",1987,5,"1x1",4,26.5,-92.5,18069,"NO.HOOKS","n-","nr",21
"5917","025US00","LL","LL",1987,5,"1x1",4,26.5,-93.5,15514,"NO.HOOKS","n-","nr",5
"5918","025US00","LL","LL",1987,5,"1x1",4,26.5,-94.5,13679,"NO.HOOKS","n-","nr",1
"5919","025US00","LL","LL",1987,5,"1x1",4,26.5,-95.5,5040,"NO.HOOKS","n-","nr",3
"5920","025US00","LL","LL",1987,5,"1x1",4,27.5,-79.5,5090,"NO.HOOKS","n-","nr",1
"5921","025US00","LL","LL",1987,5,"1x1",4,27.5,-87.5,9960,"NO.HOOKS","n-","nr",7
"5922","025US00","LL","LL",1987,5,"1x1",4,27.5,-88.5,11728,"NO.HOOKS","n-","nr",4
"5923","025US00","LL","LL",1987,5,"1x1",4,27.5,-89.5,9641,"NO.HOOKS","n-","nr",6
"5924","025US00","LL","LL",1987,5,"1x1",4,27.5,-90.5,14462,"NO.HOOKS","n-","nr",13
"5925","025US00","LL","LL",1987,5,"1x1",4,27.5,-91.5,9050,"NO.HOOKS","n-","nr",2
"5926","025US00","LL","LL",1987,5,"1x1",4,27.5,-92.5,6320,"NO.HOOKS","n-","nr",6
"5927","025US00","LL","LL",1987,5,"1x1",4,27.5,-93.5,7470,"NO.HOOKS","n-","nr",6
"5928","025US00","LL","LL",1987,5,"1x1",4,27.5,-94.5,13140,"NO.HOOKS","n-","nr",15
"5929","025US00","LL","LL",1987,5,"1x1",4,27.5,-95.5,10330,"NO.HOOKS","n-","nr",4
"5930","025US00","LL","LL",1987,5,"1x1",4,28.5,-87.5,10710,"NO.HOOKS","n-","nr",7
"5931","025US00","LL","LL",1987,5,"1x1",4,28.5,-88.5,12626,"NO.HOOKS","n-","nr",3
"5932","025US00","LL","LL",1987,5,"1x1",4,28.5,-89.5,6917,"NO.HOOKS","n-","nr",1
"5933","025US00","LL","LL",1987,5,"1x1",4,28.5,-91.5,1400,"NO.HOOKS","n-","nr",2
"5934","025US00","LL","LL",1987,5,"1x1",4,28.5,-94.5,800,"NO.HOOKS","n-","nr",5
"5935","025US00","LL","LL",1987,5,"1x1",4,29.5,-79.5,1700,"NO.HOOKS","n-","nr",1
"5936","025US00","LL","LL",1987,5,"1x1",4,34.5,-74.5,1800,"NO.HOOKS","n-","nr",3
"5937","025US00","LL","LL",1987,5,"1x1",4,35.5,-74.5,6535,"NO.HOOKS","n-","nr",1
"5938","025US00","LL","LL",1987,5,"1x1",4,36.5,-70.5,1130,"NO.HOOKS","n-","nr",2
"5939","025US00","LL","LL",1987,5,"1x1",4,38.5,-63.5,520,"NO.HOOKS","n-","nr",4
"5940","025US00","LL","LL",1987,5,"1x1",4,38.5,-64.5,940,"NO.HOOKS","n-","nr",12
"5941","025US00","LL","LL",1987,5,"1x1",4,38.5,-67.5,540,"NO.HOOKS","n-","nr",3
"5942","025US00","LL","LL",1987,5,"1x1",4,39.5,-63.5,530,"NO.HOOKS","n-","nr",3
"5943","025US00","LL","LL",1987,5,"1x1",4,39.5,-67.5,2292,"NO.HOOKS","n-","nr",4
"5944","025US00","LL","LL",1987,5,"1x1",4,39.5,-68.5,6860,"NO.HOOKS","n-","nr",11
"5945","025US00","LL","LL",1987,5,"1x1",4,40.5,-46.5,900,"NO.HOOKS","n-","nr",1
"5946","025US00","LL","LL",1987,5,"1x1",4,40.5,-49.5,900,"NO.HOOKS","n-","nr",1
"5947","025US00","LL","LL",1987,5,"1x1",4,40.5,-66.5,1890,"NO.HOOKS","n-","nr",14
"5948","025US00","LL","LL",1987,5,"1x1",4,40.5,-67.5,2062,"NO.HOOKS","n-","nr",4
"5949","025US00","LL","LL",1987,5,"1x1",4,40.5,-69.5,6320,"NO.HOOKS","n-","nr",22
"5950","025US00","LL","LL",1987,5,"1x1",4,41.5,-47.5,2950,"NO.HOOKS","n-","nr",2
"5951","025US00","LL","LL",1987,5,"1x1",4,41.5,-48.5,4600,"NO.HOOKS","n-","nr",2
"5952","025US00","LL","LL",1987,5,"1x1",4,42.5,-47.5,2400,"NO.HOOKS","n-","nr",1
"5953","025US00","LL","LL",1987,5,"1x1",4,44.5,-43.5,2200,"NO.HOOKS","n-","nr",2
"5954","025US00","LL","LL",1987,6,"1x1",4,11.5,-68.5,1500,"NO.HOOKS","n-","nr",2
"5955","025US00","LL","LL",1987,6,"1x1",4,26.5,-85.5,805,"NO.HOOKS","n-","nr",2
"5956","025US00","LL","LL",1987,6,"1x1",4,26.5,-90.5,22475,"NO.HOOKS","n-","nr",9
"5957","025US00","LL","LL",1987,6,"1x1",4,27.5,-88.5,12462,"NO.HOOKS","n-","nr",6
"5958","025US00","LL","LL",1987,6,"1x1",4,27.5,-90.5,24540,"NO.HOOKS","n-","nr",5
"5959","025US00","LL","LL",1987,6,"1x1",4,27.5,-91.5,21965,"NO.HOOKS","n-","nr",3
"5960","025US00","LL","LL",1987,6,"1x1",4,27.5,-92.5,6130,"NO.HOOKS","n-","nr",14
"5961","025US00","LL","LL",1987,6,"1x1",4,27.5,-93.5,2396,"NO.HOOKS","n-","nr",1
"5962","025US00","LL","LL",1987,6,"1x1",4,31.5,-78.5,765,"NO.HOOKS","n-","nr",1
"5963","025US00","LL","LL",1987,6,"1x1",4,31.5,-79.5,1055,"NO.HOOKS","n-","nr",2
"5964","025US00","LL","LL",1987,6,"1x1",4,32.5,-77.5,3215,"NO.HOOKS","n-","nr",3
"5965","025US00","LL","LL",1987,6,"1x1",4,34.5,-74.5,3730,"NO.HOOKS","n-","nr",8
"5966","025US00","LL","LL",1987,6,"1x1",4,35.5,-73.5,4956,"NO.HOOKS","n-","nr",3
"5967","025US00","LL","LL",1987,6,"1x1",4,35.5,-74.5,12928,"NO.HOOKS","n-","nr",8
"5968","025US00","LL","LL",1987,6,"1x1",4,36.5,-73.5,832,"NO.HOOKS","n-","nr",1
"5969","025US00","LL","LL",1987,6,"1x1",4,38.5,-68.5,1350,"NO.HOOKS","n-","nr",1
"5970","025US00","LL","LL",1987,6,"1x1",4,39.5,-67.5,2490,"NO.HOOKS","n-","nr",1
"5971","025US00","LL","LL",1987,6,"1x1",4,39.5,-68.5,5840,"NO.HOOKS","n-","nr",3
"5972","025US00","LL","LL",1987,6,"1x1",4,39.5,-70.5,15166,"NO.HOOKS","n-","nr",19
"5973","025US00","LL","LL",1987,6,"1x1",4,39.5,-71.5,2470,"NO.HOOKS","n-","nr",2
"5974","025US00","LL","LL",1987,6,"1x1",4,40.5,-46.5,3360,"NO.HOOKS","n-","nr",1
"5975","025US00","LL","LL",1987,6,"1x1",4,40.5,-65.5,2800,"NO.HOOKS","n-","nr",2
"5976","025US00","LL","LL",1987,6,"1x1",4,40.5,-66.5,7660,"NO.HOOKS","n-","nr",7
"5977","025US00","LL","LL",1987,6,"1x1",4,40.5,-68.5,4500,"NO.HOOKS","n-","nr",2
"5978","025US00","LL","LL",1987,6,"1x1",4,40.5,-69.5,6400,"NO.HOOKS","n-","nr",8
"5979","025US00","LL","LL",1987,6,"1x1",4,40.5,-70.5,5320,"NO.HOOKS","n-","nr",2
"5980","025US00","LL","LL",1987,6,"1x1",4,41.5,-46.5,4342,"NO.HOOKS","n-","nr",11
"5981","025US00","LL","LL",1987,6,"1x1",4,41.5,-48.5,4240,"NO.HOOKS","n-","nr",1
"5982","025US00","LL","LL",1987,6,"1x1",4,41.5,-49.5,1200,"NO.HOOKS","n-","nr",1
"5983","025US00","LL","LL",1987,6,"1x1",4,41.5,-50.5,1066,"NO.HOOKS","n-","nr",1
"5984","025US00","LL","LL",1987,6,"1x1",4,42.5,-48.5,2000,"NO.HOOKS","n-","nr",2
"5985","025US00","LL","LL",1987,6,"1x1",4,42.5,-50.5,2000,"NO.HOOKS","n-","nr",1
"5986","025US00","LL","LL",1987,6,"1x1",4,43.5,-45.5,2940,"NO.HOOKS","n-","nr",1
"5987","025US00","LL","LL",1987,6,"1x1",4,43.5,-47.5,4150,"NO.HOOKS","n-","nr",3
"5988","025US00","LL","LL",1987,6,"1x1",4,44.5,-45.5,2540,"NO.HOOKS","n-","nr",1
"5989","025US00","LL","LL",1987,7,"1x1",4,26.5,-94.5,15180,"NO.HOOKS","n-","nr",5
"5990","025US00","LL","LL",1987,7,"1x1",4,27.5,-82.5,900,"NO.HOOKS","n-","nr",11
"5991","025US00","LL","LL",1987,7,"1x1",4,27.5,-91.5,18322,"NO.HOOKS","n-","nr",5
"5992","025US00","LL","LL",1987,7,"1x1",4,27.5,-95.5,6280,"NO.HOOKS","n-","nr",10
"5993","025US00","LL","LL",1987,7,"1x1",4,28.5,-87.5,33572,"NO.HOOKS","n-","nr",1
"5994","025US00","LL","LL",1987,7,"1x1",4,28.5,-90.5,3010,"NO.HOOKS","n-","nr",11
"5995","025US00","LL","LL",1987,7,"1x1",4,29.5,-86.5,1654,"NO.HOOKS","n-","nr",2
"5996","025US00","LL","LL",1987,7,"1x1",4,30.5,-71.5,300,"NO.HOOKS","n-","nr",1
"5997","025US00","LL","LL",1987,7,"1x1",4,35.5,-74.5,8043,"NO.HOOKS","n-","nr",4
"5998","025US00","LL","LL",1987,7,"1x1",4,35.5,-75.5,4110,"NO.HOOKS","n-","nr",4
"5999","025US00","LL","LL",1987,7,"1x1",4,36.5,-74.5,2037,"NO.HOOKS","n-","nr",3
"6000","025US00","LL","LL",1987,7,"1x1",4,37.5,-74.5,3580,"NO.HOOKS","n-","nr",1
"6001","025US00","LL","LL",1987,7,"1x1",4,39.5,-69.5,6177,"NO.HOOKS","n-","nr",1
"6002","025US00","LL","LL",1987,7,"1x1",4,40.5,-67.5,27433,"NO.HOOKS","n-","nr",7
"6003","025US00","LL","LL",1987,7,"1x1",4,40.5,-68.5,16920,"NO.HOOKS","n-","nr",1
"6004","025US00","LL","LL",1987,7,"1x1",4,40.5,-70.5,3900,"NO.HOOKS","n-","nr",2
"6005","025US00","LL","LL",1987,7,"1x1",4,41.5,-47.5,12700,"NO.HOOKS","n-","nr",1
"6006","025US00","LL","LL",1987,7,"1x1",4,41.5,-49.5,4940,"NO.HOOKS","n-","nr",1
"6007","025US00","LL","LL",1987,7,"1x1",4,42.5,-43.5,1200,"NO.HOOKS","n-","nr",2
"6008","025US00","LL","LL",1987,7,"1x1",4,42.5,-47.5,10954,"NO.HOOKS","n-","nr",4
"6009","025US00","LL","LL",1987,7,"1x1",4,42.5,-48.5,11797,"NO.HOOKS","n-","nr",1
"6010","025US00","LL","LL",1987,7,"1x1",4,42.5,-50.5,17920,"NO.HOOKS","n-","nr",2
"6011","025US00","LL","LL",1987,7,"1x1",4,42.5,-51.5,5050,"NO.HOOKS","n-","nr",26
"6012","025US00","LL","LL",1987,7,"1x1",4,43.5,-47.5,4344,"NO.HOOKS","n-","nr",1
"6013","025US00","LL","LL",1987,8,"1x1",4,17.5,-65.5,1944,"NO.HOOKS","n-","nr",8
"6014","025US00","LL","LL",1987,8,"1x1",4,26.5,-88.5,12200,"NO.HOOKS","n-","nr",22
"6015","025US00","LL","LL",1987,8,"1x1",4,26.5,-95.5,2260,"NO.HOOKS","n-","nr",2
"6016","025US00","LL","LL",1987,8,"1x1",4,27.5,-90.5,24975,"NO.HOOKS","n-","nr",18
"6017","025US00","LL","LL",1987,8,"1x1",4,27.5,-91.5,24230,"NO.HOOKS","n-","nr",8
"6018","025US00","LL","LL",1987,8,"1x1",4,27.5,-94.5,12380,"NO.HOOKS","n-","nr",3
"6019","025US00","LL","LL",1987,8,"1x1",4,28.5,-79.5,4400,"NO.HOOKS","n-","nr",5
"6020","025US00","LL","LL",1987,8,"1x1",4,31.5,-78.5,8428,"NO.HOOKS","n-","nr",1
