FleetID,GearGrpCode,GearCode,YearC,TimePeriodID,SquareTypeCode,QuadID,Lat,Lon,Eff1,Eff1Type,DSetTypeID,CatchUnit,BFT
008FR01,TW,TRAWPP,2008,7,1x1,4,43,2,28,D.AT SEA,#NAME?,kg,200
008FR01,TW,TRAWPP,2008,7,1x1,4,43,2,25,D.AT SEA,#NAME?,kg,80
008FR01,TW,TRAWPP,2008,7,1x1,4,43,2,28,D.AT SEA,#NAME?,kg,5.45
008FR01,TW,TRAWPP,2008,7,1x1,4,43,2,29,D.AT SEA,#NAME?,kg,200
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,29,D.AT SEA,#NAME?,kg,64.61
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,28,D.AT SEA,#NAME?,kg,105.35
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,25,D.AT SEA,#NAME?,kg,205
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,28,D.AT SEA,#NAME?,kg,59.74
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,29,D.AT SEA,#NAME?,kg,114.38
008FR01,TW,TRAWPP,2008,7,1x1,4,44,2,26,D.AT SEA,#NAME?,kg,208.15
008FR01,TW,TRAWPP,2008,7,1x1,4,44,3,29,D.AT SEA,#NAME?,kg,224.83
008FR01,TW,TRAWPP,2008,7,1x1,4,44,3,28,D.AT SEA,#NAME?,kg,293.19
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,28,D.AT SEA,#NAME?,kg,241.1
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,29,D.AT SEA,#NAME?,kg,175.1
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,28,D.AT SEA,#NAME?,kg,183.97
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,25,D.AT SEA,#NAME?,kg,7.73
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,29,D.AT SEA,#NAME?,kg,218.75
008FR01,TW,TRAWPP,2008,7,1x1,4,45,2,26,D.AT SEA,#NAME?,kg,7.97
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,26,D.AT SEA,#NAME?,kg,7068.87
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,29,D.AT SEA,#NAME?,kg,2630.52
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,25,D.AT SEA,#NAME?,kg,7058.74
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,28,D.AT SEA,#NAME?,kg,3246.79
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,29,D.AT SEA,#NAME?,kg,2938.22
008FR01,TW,TRAWPP,2008,7,1x1,4,45,3,28,D.AT SEA,#NAME?,kg,3086.73
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,28,D.AT SEA,#NAME?,kg,4488.28
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,29,D.AT SEA,#NAME?,kg,2665.42
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,28,D.AT SEA,#NAME?,kg,2798.41
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,25,D.AT SEA,#NAME?,kg,1862.93
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,29,D.AT SEA,#NAME?,kg,5100.83
008FR01,TW,TRAWPP,2008,7,1x1,4,45,4,26,D.AT SEA,#NAME?,kg,1753.56
008FR01,TW,TRAWPP,2008,7,1x1,4,45,5,29,D.AT SEA,#NAME?,kg,357.7
008FR01,TW,TRAWPP,2008,7,1x1,4,45,5,29,D.AT SEA,#NAME?,kg,418.09
008FR01,TW,TRAWPP,2008,7,1x1,4,45,5,28,D.AT SEA,#NAME?,kg,359.46
008FR01,TW,TRAWPP,2008,7,1x1,4,45,7,28,D.AT SEA,#NAME?,kg,20
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,28,D.AT SEA,#NAME?,kg,345.06
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,29,D.AT SEA,#NAME?,kg,132.38
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,25,D.AT SEA,#NAME?,kg,70.57
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,28,D.AT SEA,#NAME?,kg,127.44
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,29,D.AT SEA,#NAME?,kg,474
008FR01,TW,TRAWPP,2008,7,1x1,4,46,4,26,D.AT SEA,#NAME?,kg,166.42
008FR01,TW,TRAWPP,2008,7,1x1,4,46,5,29,D.AT SEA,#NAME?,kg,477.96
008FR01,TW,TRAWPP,2008,7,1x1,4,46,5,28,D.AT SEA,#NAME?,kg,140.62
008FR01,TW,TRAWPP,2008,7,1x1,4,46,5,29,D.AT SEA,#NAME?,kg,163.15
008FR01,TW,TRAWPP,2008,7,1x1,4,46,5,28,D.AT SEA,#NAME?,kg,559.32
008FR01,TW,TRAWPP,2008,8,1x1,4,43,2,28,D.AT SEA,#NAME?,kg,129.01
008FR01,TW,TRAWPP,2008,8,1x1,4,43,2,28,D.AT SEA,#NAME?,kg,129.73
008FR01,TW,TRAWPP,2008,8,1x1,4,43,2,27,D.AT SEA,#NAME?,kg,121.09
008FR01,TW,TRAWPP,2008,8,1x1,4,43,2,28,D.AT SEA,#NAME?,kg,117.46
008FR01,TW,TRAWPP,2008,8,1x1,4,44,2,27,D.AT SEA,#NAME?,kg,237.39
008FR01,TW,TRAWPP,2008,8,1x1,4,44,2,28,D.AT SEA,#NAME?,kg,217.17
008FR01,TW,TRAWPP,2008,8,1x1,4,44,3,28,D.AT SEA,#NAME?,kg,102.16
008FR01,TW,TRAWPP,2008,8,1x1,4,44,3,28,D.AT SEA,#NAME?,kg,771.14
008FR01,TW,TRAWPP,2008,8,1x1,4,44,3,27,D.AT SEA,#NAME?,kg,94.28
008FR01,TW,TRAWPP,2008,8,1x1,4,44,3,28,D.AT SEA,#NAME?,kg,778.09
008FR01,TW,TRAWPP,2008,8,1x1,4,44,4,28,D.AT SEA,#NAME?,kg,310.14
008FR01,TW,TRAWPP,2008,8,1x1,4,44,4,28,D.AT SEA,#NAME?,kg,321.01
008FR01,TW,TRAWPP,2008,8,1x1,4,44,5,28,D.AT SEA,#NAME?,kg,38.7
008FR01,TW,TRAWPP,2008,8,1x1,4,44,5,28,D.AT SEA,#NAME?,kg,53.81
008FR01,TW,TRAWPP,2008,8,1x1,4,45,2,28,D.AT SEA,#NAME?,kg,44.7
008FR01,TW,TRAWPP,2008,8,1x1,4,45,2,27,D.AT SEA,#NAME?,kg,51.96
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,27,D.AT SEA,#NAME?,kg,6742.5
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,29,D.AT SEA,#NAME?,kg,37.42
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,23,D.AT SEA,#NAME?,kg,1104.84
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,22,D.AT SEA,#NAME?,kg,1116.17
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,28,D.AT SEA,#NAME?,kg,6832.33
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,28,D.AT SEA,#NAME?,kg,2504.92
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,28,D.AT SEA,#NAME?,kg,2518.88
008FR01,TW,TRAWPP,2008,8,1x1,4,45,3,29,D.AT SEA,#NAME?,kg,42.52
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,29,D.AT SEA,#NAME?,kg,0.7
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,28,D.AT SEA,#NAME?,kg,291.76
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,28,D.AT SEA,#NAME?,kg,254.24
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,28,D.AT SEA,#NAME?,kg,648.88
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,22,D.AT SEA,#NAME?,kg,183.82
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,23,D.AT SEA,#NAME?,kg,195.15
008FR01,TW,TRAWPP,2008,8,1x1,4,45,4,27,D.AT SEA,#NAME?,kg,727.76
008FR01,TW,TRAWPP,2008,8,1x1,4,45,5,29,D.AT SEA,#NAME?,kg,23.04
008FR01,TW,TRAWPP,2008,8,1x1,4,45,5,29,D.AT SEA,#NAME?,kg,17.94
008FR01,TW,TRAWPP,2008,8,1x1,4,46,5,29,D.AT SEA,#NAME?,kg,188.82
008FR01,TW,TRAWPP,2008,8,1x1,4,46,5,29,D.AT SEA,#NAME?,kg,189.53
008FR01,TW,TRAWPP,2008,8,1x1,4,46,5,28,D.AT SEA,#NAME?,kg,116.95
008FR01,TW,TRAWPP,2008,8,1x1,4,46,5,28,D.AT SEA,#NAME?,kg,65.83
008FR01,TW,TRAWPP,2008,8,1x1,4,50,12,29,D.AT SEA,#NAME?,kg,289.75
008FR01,TW,TRAWPP,2008,8,1x1,4,50,12,29,D.AT SEA,#NAME?,kg,338.08
008FR01,TW,TRAWPP,2008,8,1x1,4,50,13,29,D.AT SEA,#NAME?,kg,31.61
008FR01,TW,TRAWPP,2008,8,1x1,4,50,13,29,D.AT SEA,#NAME?,kg,39.55
008FR01,TW,TRAWPP,2008,8,1x1,4,51,12,29,D.AT SEA,#NAME?,kg,347.01
008FR01,TW,TRAWPP,2008,8,1x1,4,51,12,29,D.AT SEA,#NAME?,kg,303.76
008FR01,TW,TRAWPP,2008,8,1x1,4,51,13,29,D.AT SEA,#NAME?,kg,96.52
008FR01,TW,TRAWPP,2008,8,1x1,4,51,13,29,D.AT SEA,#NAME?,kg,76.85
008FR01,TW,TRAWPP,2008,8,1x1,4,52,13,29,D.AT SEA,#NAME?,kg,16.83
008FR01,TW,TRAWPP,2008,9,1x1,4,47,7,23,D.AT SEA,#NAME?,kg,59.28
008FR01,TW,TRAWPP,2008,9,1x1,4,47,7,24,D.AT SEA,#NAME?,kg,50.52
008FR01,TW,TRAWPP,2008,9,1x1,4,47,8,24,D.AT SEA,#NAME?,kg,109.47
008FR01,TW,TRAWPP,2008,9,1x1,4,47,8,23,D.AT SEA,#NAME?,kg,100.71
008FR01,TW,TRAWPP,2008,9,1x1,4,48,11,23,D.AT SEA,#NAME?,kg,168.55
008FR01,TW,TRAWPP,2008,9,1x1,4,48,11,23,D.AT SEA,#NAME?,kg,39.87
008FR01,TW,TRAWPP,2008,9,1x1,4,48,11,23,D.AT SEA,#NAME?,kg,40.65
008FR01,TW,TRAWPP,2008,9,1x1,4,48,11,24,D.AT SEA,#NAME?,kg,160.32
008FR01,TW,TRAWPP,2008,9,1x1,4,48,12,24,D.AT SEA,#NAME?,kg,147.94
008FR01,TW,TRAWPP,2008,9,1x1,4,48,12,23,D.AT SEA,#NAME?,kg,127.94
008FR01,TW,TRAWPP,2008,9,1x1,4,49,11,23,D.AT SEA,#NAME?,kg,256.95
008FR01,TW,TRAWPP,2008,9,1x1,4,49,11,23,D.AT SEA,#NAME?,kg,15.12
008FR01,TW,TRAWPP,2008,9,1x1,4,49,11,23,D.AT SEA,#NAME?,kg,14.34
008FR01,TW,TRAWPP,2008,9,1x1,4,49,11,24,D.AT SEA,#NAME?,kg,245.24
008FR01,TW,TRAWPP,2008,9,1x1,4,49,12,24,D.AT SEA,#NAME?,kg,1.47
008FR01,TW,TRAWPP,2008,9,1x1,4,49,12,23,D.AT SEA,#NAME?,kg,1.55
008FR01,TW,TRAWPP,2008,9,1x1,4,51,12,23,D.AT SEA,#NAME?,kg,180.96
008FR01,TW,TRAWPP,2008,9,1x1,4,51,12,24,D.AT SEA,#NAME?,kg,216.54
008FR01,TW,TRAWPP,2008,9,1x1,4,51,13,24,D.AT SEA,#NAME?,kg,44.73
008FR01,TW,TRAWPP,2008,9,1x1,4,51,13,23,D.AT SEA,#NAME?,kg,52.22
008FR01,TW,TRAWPP,2008,9,1x1,4,52,13,23,D.AT SEA,#NAME?,kg,30.81
008FR01,TW,TRAWPP,2008,9,1x1,4,52,13,24,D.AT SEA,#NAME?,kg,27.72
008FR01,TW,TRAWPP,2008,10,1x1,4,43,1,14,D.AT SEA,#NAME?,kg,12.78
008FR01,TW,TRAWPP,2008,10,1x1,4,43,1,14,D.AT SEA,#NAME?,kg,13.96
008FR01,TW,TRAWPP,2008,10,1x1,4,43,2,14,D.AT SEA,#NAME?,kg,23.03
008FR01,TW,TRAWPP,2008,10,1x1,4,43,2,14,D.AT SEA,#NAME?,kg,24.21
008FR01,TW,TRAWPP,2008,10,1x1,4,43,2,16,D.AT SEA,#NAME?,kg,92
008FR01,TW,TRAWPP,2008,10,1x1,4,43,2,15,D.AT SEA,#NAME?,kg,92
008FR05,PS,PS,2008,4,1x1,1,42,3,19,D.AT SEA,#NAME?,kg,4924.3
008FR05,PS,PS,2008,4,1x1,1,42,3,10,D.AT SEA,#NAME?,kg,3000
008FR05,PS,PS,2008,5,1x1,1,31,16,29,D.AT SEA,#NAME?,kg,10753.15
008FR05,PS,PS,2008,5,1x1,1,31,16,30,D.AT SEA,#NAME?,kg,10146.7
008FR05,PS,PS,2008,5,1x1,1,31,16,28,D.AT SEA,#NAME?,kg,13669.95
008FR05,PS,PS,2008,5,1x1,1,31,16,21,D.AT SEA,#NAME?,kg,10000
008FR05,PS,PS,2008,5,1x1,1,31,17,28,D.AT SEA,#NAME?,kg,13019
008FR05,PS,PS,2008,5,1x1,1,31,17,29,D.AT SEA,#NAME?,kg,2035.29
008FR05,PS,PS,2008,5,1x1,1,32,14,29,D.AT SEA,#NAME?,kg,33574.11
008FR05,PS,PS,2008,5,1x1,1,32,14,22,D.AT SEA,#NAME?,kg,3831.84
008FR05,PS,PS,2008,5,1x1,1,32,14,28,D.AT SEA,#NAME?,kg,14900
008FR05,PS,PS,2008,5,1x1,1,32,14,30,D.AT SEA,#NAME?,kg,32942.42
008FR05,PS,PS,2008,5,1x1,1,32,14,21,D.AT SEA,#NAME?,kg,5322.03
008FR05,PS,PS,2008,5,1x1,1,32,14,26,D.AT SEA,#NAME?,kg,14900
008FR05,PS,PS,2008,5,1x1,1,32,14,21,D.AT SEA,#NAME?,kg,3941.6
008FR05,PS,PS,2008,5,1x1,1,32,15,28,D.AT SEA,#NAME?,kg,13019
008FR05,PS,PS,2008,5,1x1,1,32,15,22,D.AT SEA,#NAME?,kg,2555.32
008FR05,PS,PS,2008,5,1x1,1,33,14,22,D.AT SEA,#NAME?,kg,42212.82
008FR05,PS,PS,2008,5,1x1,1,33,14,21,D.AT SEA,#NAME?,kg,14677.96
008FR05,PS,PS,2008,5,1x1,1,33,14,21,D.AT SEA,#NAME?,kg,57858.39
008FR05,PS,PS,2008,5,1x1,1,34,13,9,D.AT SEA,#NAME?,kg,17560.78
008FR05,PS,PS,2008,5,1x1,1,34,14,9,D.AT SEA,#NAME?,kg,3602.21
008FR05,PS,PS,2008,5,1x1,1,34,33,24,D.AT SEA,#NAME?,kg,95000
008FR05,PS,PS,2008,5,1x1,1,34,33,31,D.AT SEA,#NAME?,kg,5000
008FR05,PS,PS,2008,5,1x1,1,34,33,31,D.AT SEA,#NAME?,kg,60000
008FR05,PS,PS,2008,5,1x1,1,38,1,29,D.AT SEA,#NAME?,kg,13100
008FR05,PS,PS,2008,5,1x1,1,38,1,11,D.AT SEA,#NAME?,kg,13100
008FR05,PS,PS,2008,5,1x1,1,38,1,10,D.AT SEA,#NAME?,kg,13100
008FR05,PS,PS,2008,5,1x1,1,38,1,29,D.AT SEA,#NAME?,kg,13100
008FR05,PS,PS,2008,5,1x1,1,42,3,3,D.AT SEA,#NAME?,kg,1860
008FR05,PS,PS,2008,5,1x1,1,42,3,8,D.AT SEA,#NAME?,kg,31315
008FR05,PS,PS,2008,6,1x1,1,31,18,28,D.AT SEA,#NAME?,kg,5371.29
008FR05,PS,PS,2008,6,1x1,1,32,14,28,D.AT SEA,#NAME?,kg,55058.01
008FR05,PS,PS,2008,6,1x1,1,32,14,30,D.AT SEA,#NAME?,kg,89227.27
008FR05,PS,PS,2008,6,1x1,1,32,14,29,D.AT SEA,#NAME?,kg,59672.96
008FR05,PS,PS,2008,6,1x1,1,32,14,30,D.AT SEA,#NAME?,kg,52355.95
008FR05,PS,PS,2008,6,1x1,1,32,14,28,D.AT SEA,#NAME?,kg,73648.8
008FR05,PS,PS,2008,6,1x1,1,32,14,28,D.AT SEA,#NAME?,kg,57106.87
008FR05,PS,PS,2008,6,1x1,1,32,14,21,D.AT SEA,#NAME?,kg,10500
008FR05,PS,PS,2008,6,1x1,1,32,14,25,D.AT SEA,#NAME?,kg,161742
008FR05,PS,PS,2008,6,1x1,1,32,14,21,D.AT SEA,#NAME?,kg,35500
008FR05,PS,PS,2008,6,1x1,1,32,14,25,D.AT SEA,#NAME?,kg,150000
008FR05,PS,PS,2008,6,1x1,1,32,14,30,D.AT SEA,#NAME?,kg,38970.16
008FR05,PS,PS,2008,6,1x1,1,32,14,30,D.AT SEA,#NAME?,kg,36459.8
008FR05,PS,PS,2008,6,1x1,1,32,15,28,D.AT SEA,#NAME?,kg,17000
008FR05,PS,PS,2008,6,1x1,1,33,13,29,D.AT SEA,#NAME?,kg,6524.52
008FR05,PS,PS,2008,6,1x1,1,33,13,30,D.AT SEA,#NAME?,kg,2854.47
008FR05,PS,PS,2008,6,1x1,1,33,14,30,D.AT SEA,#NAME?,kg,46760.71
008FR05,PS,PS,2008,6,1x1,1,33,14,30,D.AT SEA,#NAME?,kg,12429.83
008FR05,PS,PS,2008,6,1x1,1,33,14,25,D.AT SEA,#NAME?,kg,30000
008FR05,PS,PS,2008,6,1x1,1,33,14,29,D.AT SEA,#NAME?,kg,19877.51
008FR05,PS,PS,2008,6,1x1,1,33,14,30,D.AT SEA,#NAME?,kg,16344.04
008FR05,PS,PS,2008,6,1x1,1,33,14,25,D.AT SEA,#NAME?,kg,18257.99
008FR05,PS,PS,2008,6,1x1,1,33,14,28,D.AT SEA,#NAME?,kg,24340.99
008FR05,PS,PS,2008,6,1x1,1,33,14,30,D.AT SEA,#NAME?,kg,27772.72
008FR05,PS,PS,2008,6,1x1,1,33,14,28,D.AT SEA,#NAME?,kg,22067.19
008FR05,PS,PS,2008,6,1x1,1,34,13,22,D.AT SEA,#NAME?,kg,20000
008FR05,PS,PS,2008,6,1x1,1,34,14,13,D.AT SEA,#NAME?,kg,38300.24
008FR05,PS,PS,2008,6,1x1,1,35,14,13,D.AT SEA,#NAME?,kg,14699.75
008FR05,PS,PS,2008,6,1x1,1,37,0,22,D.AT SEA,#NAME?,kg,3202.78
008FR05,PS,PS,2008,6,1x1,1,38,0,22,D.AT SEA,#NAME?,kg,25078.84
008FR05,PS,PS,2008,6,1x1,1,38,0,22,D.AT SEA,#NAME?,kg,962.33
008FR05,PS,PS,2008,6,1x1,1,38,0,22,D.AT SEA,#NAME?,kg,28173.97
008FR05,PS,PS,2008,6,1x1,1,38,0,23,D.AT SEA,#NAME?,kg,3510.27
008FR05,PS,PS,2008,6,1x1,1,38,0,18,D.AT SEA,#NAME?,kg,2858.28
008FR05,PS,PS,2008,6,1x1,1,38,0,18,D.AT SEA,#NAME?,kg,27546.44
008FR05,PS,PS,2008,6,1x1,1,38,0,19,D.AT SEA,#NAME?,kg,775.23
008FR05,PS,PS,2008,6,1x1,1,38,0,19,D.AT SEA,#NAME?,kg,16955.83
008FR05,PS,PS,2008,6,1x1,1,38,0,23,D.AT SEA,#NAME?,kg,1838.47
008FR05,PS,PS,2008,6,1x1,1,38,0,23,D.AT SEA,#NAME?,kg,16026.67
008FR05,PS,PS,2008,6,1x1,1,38,1,23,D.AT SEA,#NAME?,kg,11771.59
008FR05,PS,PS,2008,6,1x1,1,38,1,19,D.AT SEA,#NAME?,kg,4905.67
008FR05,PS,PS,2008,6,1x1,1,38,1,18,D.AT SEA,#NAME?,kg,1232.01
008FR05,PS,PS,2008,6,1x1,1,38,1,23,D.AT SEA,#NAME?,kg,1994.72
008FR05,PS,PS,2008,6,1x1,1,38,1,22,D.AT SEA,#NAME?,kg,28523.02
008FR05,PS,PS,2008,6,1x1,1,38,1,22,D.AT SEA,#NAME?,kg,392.78
008FR05,PS,PS,2008,6,1x1,1,38,1,25,D.AT SEA,#NAME?,kg,15000
008FR05,PS,PS,2008,6,1x1,1,38,1,24,D.AT SEA,#NAME?,kg,2180
008FR05,PS,PS,2008,6,1x1,1,39,0,22,D.AT SEA,#NAME?,kg,8607.76
008FR05,PS,PS,2008,6,1x1,1,39,0,23,D.AT SEA,#NAME?,kg,3937.8
008FR05,PS,PS,2008,6,1x1,1,39,1,23,D.AT SEA,#NAME?,kg,4137.19
008FR05,PS,PS,2008,6,1x1,1,39,1,22,D.AT SEA,#NAME?,kg,21266.23
010GR00,HL,HAND,2008,2,5x10,1,35,20,16,D.FISH,#NAME?,kg,1280.41
010GR00,HL,HAND,2008,3,5x10,1,35,20,88,D.FISH,#NAME?,kg,15423.1
010GR00,HL,HAND,2008,4,5x10,1,35,20,69,D.FISH,#NAME?,kg,16917.96
010GR00,HL,HAND,2008,5,5x10,1,35,20,42,D.FISH,#NAME?,kg,5229.31
010GR00,HL,HAND,2008,6,5x10,1,35,20,3,D.FISH,#NAME?,kg,37.29
010GR00,HL,HAND,2008,8,5x10,1,35,20,48,D.FISH,#NAME?,kg,3716.82
010GR00,HL,HAND,2008,9,5x10,1,35,20,33,D.FISH,#NAME?,kg,3153.37
010GR00,HL,HAND,2008,10,5x10,1,35,20,191,D.FISH,#NAME?,kg,13683.89
010GR00,HL,HAND,2008,11,5x10,1,35,20,200,D.FISH,#NAME?,kg,14306.72
010GR00,HL,HAND,2008,12,5x10,1,35,20,99,D.FISH,#NAME?,kg,5541.83
010GR00,LL,LLALB,2008,5,5x10,1,35,20,10800,NO.HOOKS,#NAME?,kg,1639
010GR00,LL,LLALB,2008,6,5x10,1,35,20,1200,NO.HOOKS,#NAME?,kg,61
010GR00,LL,LLALB,2008,10,5x10,1,35,20,48100,NO.HOOKS,#NAME?,kg,206
010GR00,LL,LLALB,2008,11,5x10,1,35,20,72000,NO.HOOKS,#NAME?,kg,618
010GR00,LL,LLSWO,2008,2,5x10,1,35,20,42650,NO.HOOKS,#NAME?,kg,65
010GR00,LL,LLSWO,2008,3,5x10,1,35,20,42350,NO.HOOKS,#NAME?,kg,18
010GR00,LL,LLSWO,2008,4,5x10,1,35,20,60200,NO.HOOKS,#NAME?,kg,72
010GR00,LL,LLSWO,2008,5,5x10,1,35,20,135780,NO.HOOKS,#NAME?,kg,1360
010GR00,LL,LLSWO,2008,6,5x10,1,35,20,133300,NO.HOOKS,#NAME?,kg,1250
010GR00,LL,LLSWO,2008,7,5x10,1,35,20,109400,NO.HOOKS,#NAME?,kg,770
010GR00,LL,LLSWO,2008,8,5x10,1,35,20,98040,NO.HOOKS,#NAME?,kg,270
010GR00,LL,LLSWO,2008,9,5x10,1,35,20,107300,NO.HOOKS,#NAME?,kg,400
011IT00,LL,LL,2008,1,5x5,1,40,15,6,NO.TRIPS,#NAME?,kg,1457
011IT00,LL,LL,2008,2,5x5,1,40,15,14,NO.TRIPS,#NAME?,kg,844.5
011IT00,LL,LL,2008,3,5x5,1,40,15,3,NO.TRIPS,#NAME?,kg,231
011IT00,LL,LL,2008,4,5x5,1,40,15,22,NO.TRIPS,#NAME?,kg,4444
011IT00,LL,LL,2008,5,5x5,1,40,15,121,NO.TRIPS,#NAME?,kg,79090.5
011IT00,LL,LL,2008,6,5x5,1,40,15,100,NO.TRIPS,#NAME?,kg,67399.5
011IT00,LL,LL,2008,7,5x5,1,40,15,31,NO.TRIPS,#NAME?,kg,8026
011IT00,LL,LL,2008,8,5x5,1,40,15,16,NO.TRIPS,#NAME?,kg,6800.5
011IT00,LL,LL,2008,9,5x5,1,40,15,29,NO.TRIPS,#NAME?,kg,16250.3
011IT00,LL,LL,2008,10,5x5,1,40,15,21,NO.TRIPS,#NAME?,kg,16367
011IT00,LL,LL,2008,11,5x5,1,40,15,5,NO.TRIPS,#NAME?,kg,2432
011IT00,LL,LL,2008,12,5x5,1,40,15,9,NO.TRIPS,#NAME?,kg,12276
011IT00,PS,PS,2008,3,5x5,1,40,15,25,NO.TRIPS,#NAME?,kg,25224
011IT00,PS,PS,2008,4,5x5,1,40,15,38,NO.TRIPS,#NAME?,kg,81090
011IT00,PS,PS,2008,6,5x5,1,40,15,7,NO.TRIPS,#NAME?,kg,48255
011IT00,TP,TRAP,2008,1,1x1,1,39,8,1,TRAP D,#NAME?,kg,5145
011IT00,TP,TRAP,2008,4,1x1,1,39,8,7,TRAP D,#NAME?,kg,628.6
011IT00,TP,TRAP,2008,5,1x1,1,37,12,2,TRAP D,#NAME?,kg,173
011IT00,TP,TRAP,2008,5,1x1,1,39,8,37,TRAP D,#NAME?,kg,64477.75
011IT00,TP,TRAP,2008,6,1x1,1,37,12,1,TRAP D,#NAME?,kg,45
011IT00,TP,TRAP,2008,6,1x1,1,39,8,21,TRAP D,#NAME?,kg,78092.4
012JP00,LL,LL,2008,1,5x5,4,25,70,422329,NO.HOOKS,n-,nr,344
012JP00,LL,LL,2008,1,5x5,4,25,75,9264,NO.HOOKS,n-,nr,4
012JP00,LL,LL,2008,1,5x5,4,30,20,13442,NO.HOOKS,n-,nr,2
012JP00,LL,LL,2008,1,5x5,4,30,70,279049,NO.HOOKS,n-,nr,217
012JP00,LL,LL,2008,1,5x5,4,30,75,221211,NO.HOOKS,n-,nr,230
012JP00,LL,LL,2008,1,5x5,4,35,40,3895,NO.HOOKS,n-,nr,8
012JP00,LL,LL,2008,1,5x5,4,40,25,9218,NO.HOOKS,n-,nr,1
012JP00,LL,LL,2008,1,5x5,4,40,30,33157,NO.HOOKS,n-,nr,114
012JP00,LL,LL,2008,1,5x5,4,40,35,226408,NO.HOOKS,n-,nr,578
012JP00,LL,LL,2008,1,5x5,4,40,40,141114,NO.HOOKS,n-,nr,972
012JP00,LL,LL,2008,1,5x5,4,40,45,26429,NO.HOOKS,n-,nr,53
012JP00,LL,LL,2008,1,5x5,4,40,50,29923,NO.HOOKS,n-,nr,63
012JP00,LL,LL,2008,1,5x5,4,40,55,10549,NO.HOOKS,n-,nr,31
012JP00,LL,LL,2008,1,5x5,4,40,60,37557,NO.HOOKS,n-,nr,405
012JP00,LL,LL,2008,1,5x5,4,45,10,10915,NO.HOOKS,n-,nr,3
012JP00,LL,LL,2008,1,5x5,4,45,15,50185,NO.HOOKS,n-,nr,27
012JP00,LL,LL,2008,1,5x5,4,45,20,54592,NO.HOOKS,n-,nr,27
012JP00,LL,LL,2008,1,5x5,4,45,25,72490,NO.HOOKS,n-,nr,40
012JP00,LL,LL,2008,1,5x5,4,45,30,16318,NO.HOOKS,n-,nr,26
012JP00,LL,LL,2008,1,5x5,4,45,35,2693,NO.HOOKS,n-,nr,7
012JP00,LL,LL,2008,1,5x5,4,45,40,48129,NO.HOOKS,n-,nr,154
012JP00,LL,LL,2008,2,5x5,4,25,70,453743,NO.HOOKS,n-,nr,248
012JP00,LL,LL,2008,2,5x5,4,25,75,51299,NO.HOOKS,n-,nr,41
012JP00,LL,LL,2008,2,5x5,4,30,20,34493,NO.HOOKS,n-,nr,9
012JP00,LL,LL,2008,2,5x5,4,30,70,120540,NO.HOOKS,n-,nr,43
012JP00,LL,LL,2008,2,5x5,4,30,75,42990,NO.HOOKS,n-,nr,16
012JP00,LL,LL,2008,2,5x5,4,35,20,17066,NO.HOOKS,n-,nr,5
012JP00,LL,LL,2008,2,5x5,4,40,35,17066,NO.HOOKS,n-,nr,28
012JP00,LL,LL,2008,2,5x5,4,40,60,7225,NO.HOOKS,n-,nr,76
012JP00,LL,LL,2008,3,5x5,4,25,10,72890,NO.HOOKS,n-,nr,130
012JP00,LL,LL,2008,3,5x5,4,25,25,3556,NO.HOOKS,n-,nr,8
