stock 1	mov_t_blk	1	age	1
stock 2	mov_t_blk	1	age	4
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.636972 0.031216 0.331812
 0 0 0.0524882 0.6157 0.331812
 0 0 0.0282246 0.639963 0.331812
stock 2	mov_t_blk	1	age	5
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.476641 0.0233587 0.5
 0 0 0.0392765 0.460723 0.5
 0 0 0.0211203 0.47888 0.5
stock 2	mov_t_blk	1	age	6
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.316311 0.0155014 0.668188
 0 0 0.0260649 0.305747 0.668188
 0 0 0.0140159 0.317796 0.668188
stock 2	mov_t_blk	1	age	7
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.188575 0.00924145 0.802184
 0 0 0.0155391 0.182277 0.802184
 0 0 0.00835585 0.18946 0.802184
stock 2	mov_t_blk	1	age	8
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.104 0.00509672 0.890903
 0 0 0.00856989 0.100527 0.890903
 0 0 0.00460831 0.104489 0.890903
stock 2	mov_t_blk	1	age	9
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.0515402 0.00578394 0.942676
 0 0 0.0421143 0.0152099 0.942676
 0 0 0.0507086 0.00661558 0.942676
stock 2	mov_t_blk	1	age	10
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.0263547 0.00295757 0.970688
 0 0 0.0215348 0.00777743 0.970688
 0 0 0.0259294 0.00338282 0.970688
stock 2	mov_t_blk	1	age	11
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.0132833 0.00149068 0.985226
 0 0 0.010854 0.00392 0.985226
 0 0 0.013069 0.00170502 0.985226
stock 2	mov_t_blk	1	age	12
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.00664574 0.000745797 0.992608
 0 0 0.00543034 0.0019612 0.992608
 0 0 0.00653851 0.000853031 0.992608
stock 2	mov_t_blk	1	age	13
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.0033125 0.000371735 0.996316
 0 0 0.0027067 0.000977541 0.996316
 0 0 0.00325906 0.000425185 0.996316
stock 2	mov_t_blk	1	age	14
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.001648 0.000184941 0.998167
 0 0 0.0013466 0.000486335 0.998167
 0 0 0.00162141 0.000211533 0.998167
stock 2	mov_t_blk	1	age	15
 0 0 0 0 0
 0 0 0 0 0
